Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0002,
Horizontal Delay,-7e-05,
Sample Interval,2e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.05,1
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
-1.4060e-04,-0.0745547,0.325
-1.4040e-04,-0.0736406,0.31375
-1.4020e-04,-0.0734844,0.323437
-1.4000e-04,-0.0740625,0.324688
-1.3980e-04,-0.0737891,0.323594
-1.3960e-04,-0.0731172,0.313906
-1.3940e-04,-0.0729687,0.31375
-1.3920e-04,-0.0732656,0.30625
-1.3900e-04,-0.0730469,0.308438
-1.3880e-04,-0.0729766,0.30875
-1.3860e-04,-0.0734844,0.308125
-1.3840e-04,-0.0734453,0.307969
-1.3820e-04,-0.0729063,0.29875
-1.3800e-04,-0.0734922,0.298125
-1.3780e-04,-0.0736406,0.291094
-1.3760e-04,-0.0728437,0.299844
-1.3740e-04,-0.0729766,0.302656
-1.3720e-04,-0.0727344,0.292813
-1.3700e-04,-0.0727266,0.29125
-1.3680e-04,-0.0729063,0.289531
-1.3660e-04,-0.0727656,0.281719
-1.3640e-04,-0.0724141,0.28625
-1.3620e-04,-0.0714219,0.279219
-1.3600e-04,-0.0719531,0.27375
-1.3580e-04,-0.0722578,0.2725
-1.3560e-04,-0.0724453,0.269219
-1.3540e-04,-0.0721328,0.273438
-1.3520e-04,-0.0722734,0.275625
-1.3500e-04,-0.0718828,0.277344
-1.3480e-04,-0.0720078,0.268125
-1.3460e-04,-0.0719219,0.267188
-1.3440e-04,-0.0714453,0.2675
-1.3420e-04,-0.0711797,0.265781
-1.3400e-04,-0.0718672,0.259375
-1.3380e-04,-0.0712813,0.257969
-1.3360e-04,-0.0716953,0.256875
-1.3340e-04,-0.0711563,0.260781
-1.3320e-04,-0.0716875,0.243125
-1.3300e-04,-0.0712031,0.246406
-1.3280e-04,-0.0708984,0.246875
-1.3260e-04,-0.0715937,0.246406
-1.3240e-04,-0.0716953,0.245313
-1.3220e-04,-0.0711406,0.243594
-1.3200e-04,-0.0712266,0.244063
-1.3180e-04,-0.0711719,0.234531
-1.3160e-04,-0.0703594,0.23375
-1.3140e-04,-0.0703281,0.230781
-1.3120e-04,-0.0700078,0.22375
-1.3100e-04,-0.0702109,0.239063
-1.3080e-04,-0.0696797,0.2275
-1.3060e-04,-0.0693437,0.221406
-1.3040e-04,-0.0698125,0.219844
-1.3020e-04,-0.0701797,0.221094
-1.3000e-04,-0.0698281,0.221562
-1.2980e-04,-0.0698516,0.204844
-1.2960e-04,-0.0701563,0.216094
-1.2940e-04,-0.0699609,0.203906
-1.2920e-04,-0.069875,0.210781
-1.2900e-04,-0.0700313,0.203125
-1.2880e-04,-0.0698047,0.202969
-1.2860e-04,-0.0697578,0.208125
-1.2840e-04,-0.0689375,0.202813
-1.2820e-04,-0.0700313,0.198281
-1.2800e-04,-0.0691016,0.200313
-1.2780e-04,-0.0691953,0.195938
-1.2760e-04,-0.0689766,0.190156
-1.2740e-04,-0.0686016,0.18375
-1.2720e-04,-0.0686484,0.185312
-1.2700e-04,-0.0677656,0.187344
-1.2680e-04,-0.0676328,0.185781
-1.2660e-04,-0.0682266,0.185
-1.2640e-04,-0.0687344,0.17625
-1.2620e-04,-0.0679453,0.1775
-1.2600e-04,-0.068,0.162344
-1.2580e-04,-0.0678359,0.167344
-1.2560e-04,-0.0675,0.168594
-1.2540e-04,-0.0675391,0.164062
-1.2520e-04,-0.0676953,0.160312
-1.2500e-04,-0.0674609,0.152812
-1.2480e-04,-0.0677656,0.154219
-1.2460e-04,-0.0673359,0.159375
-1.2440e-04,-0.0671094,0.152031
-1.2420e-04,-0.0672891,0.152656
-1.2400e-04,-0.0675078,0.158281
-1.2380e-04,-0.0673359,0.145313
-1.2360e-04,-0.0672344,0.1425
-1.2340e-04,-0.0670625,0.147656
-1.2320e-04,-0.0670391,0.140469
-1.2300e-04,-0.0674688,0.143437
-1.2280e-04,-0.0672656,0.138437
-1.2260e-04,-0.0660625,0.143906
-1.2240e-04,-0.0667656,0.130938
-1.2220e-04,-0.0660156,0.139531
-1.2200e-04,-0.0663438,0.131719
-1.2180e-04,-0.0660859,0.135
-1.2160e-04,-0.0655859,0.124844
-1.2140e-04,-0.0657344,0.124375
-1.2120e-04,-0.0657344,0.12625
-1.2100e-04,-0.0657344,0.123281
-1.2080e-04,-0.0656875,0.114687
-1.2060e-04,-0.0656406,0.112656
-1.2040e-04,-0.0654219,0.114687
-1.2020e-04,-0.0656797,0.115937
-1.2000e-04,-0.0654375,0.10375
-1.1980e-04,-0.0653047,0.104219
-1.1960e-04,-0.0653984,0.106406
-1.1940e-04,-0.0648828,0.0967188
-1.1920e-04,-0.0650703,0.101562
-1.1900e-04,-0.0653828,0.102656
-1.1880e-04,-0.0652969,0.0979688
-1.1860e-04,-0.0647891,0.0970312
-1.1840e-04,-0.0651562,0.0885937
-1.1820e-04,-0.0649297,0.09625
-1.1800e-04,-0.0642578,0.0926562
-1.1780e-04,-0.0641406,0.0914063
-1.1760e-04,-0.0637969,0.0795312
-1.1740e-04,-0.0637578,0.0864063
-1.1720e-04,-0.0642266,0.0859375
-1.1700e-04,-0.0641094,0.0773438
-1.1680e-04,-0.0639922,0.0867187
-1.1660e-04,-0.0638047,0.0740625
-1.1640e-04,-0.0636797,0.074375
-1.1620e-04,-0.0639766,0.0703125
-1.1600e-04,-0.0638984,0.07
-1.1580e-04,-0.0635703,0.0778125
-1.1560e-04,-0.0637422,0.0657812
-1.1540e-04,-0.0631328,0.0664062
-1.1520e-04,-0.0635859,0.0634375
-1.1500e-04,-0.0631484,0.0601563
-1.1480e-04,-0.0630547,0.0559375
-1.1460e-04,-0.0632656,0.0559375
-1.1440e-04,-0.0637656,0.0646875
-1.1420e-04,-0.0628828,0.0498437
-1.1400e-04,-0.0628047,0.0478125
-1.1380e-04,-0.0627812,0.0439063
-1.1360e-04,-0.0626719,0.0428125
-1.1340e-04,-0.0620781,0.0478125
-1.1320e-04,-0.0623828,0.0398438
-1.1300e-04,-0.0621484,0.0420312
-1.1280e-04,-0.0621328,0.0423437
-1.1260e-04,-0.0618203,0.0351562
-1.1240e-04,-0.0620781,0.0303125
-1.1220e-04,-0.0615938,0.0298438
-1.1200e-04,-0.0618281,0.0307812
-1.1180e-04,-0.0620234,0.018125
-1.1160e-04,-0.0619922,0.025
-1.1140e-04,-0.0618828,0.0217188
-1.1120e-04,-0.0618281,0.01875
-1.1100e-04,-0.0619609,0.023125
-1.1080e-04,-0.0617031,0.0173438
-1.1060e-04,-0.0620234,0.0226562
-1.1040e-04,-0.0619063,0.0139063
-1.1020e-04,-0.0613047,0.0117188
-1.1000e-04,-0.0615625,0.010625
-1.0980e-04,-0.0609063,0.00421875
-1.0960e-04,-0.0609531,0.00375
-1.0940e-04,-0.0608047,0.00890625
-1.0920e-04,-0.0608125,-0.00109375
-1.0900e-04,-0.0602266,0.0078125
-1.0880e-04,-0.0603672,0.00328125
-1.0860e-04,-0.0595781,-0.00265625
-1.0840e-04,-0.0599922,0
-1.0820e-04,-0.0601641,-0.00421875
-1.0800e-04,-0.0597969,-0.00171875
-1.0780e-04,-0.0600938,-0.00203125
-1.0760e-04,-0.0600469,-0.0034375
-1.0740e-04,-0.0603594,-0.0096875
-1.0720e-04,-0.0602031,-0.00984375
-1.0700e-04,-0.0602422,-0.0121875
-1.0680e-04,-0.0598125,-0.00796875
-1.0660e-04,-0.0604141,-0.00890625
-1.0640e-04,-0.0595781,-0.013125
-1.0620e-04,-0.0594141,-0.02
-1.0600e-04,-0.0592656,-0.01375
-1.0580e-04,-0.058875,-0.0175
-1.0560e-04,-0.0588906,-0.0229687
-1.0540e-04,-0.0586797,-0.0271875
-1.0520e-04,-0.0593516,-0.0325
-1.0500e-04,-0.0588203,-0.035625
-1.0480e-04,-0.0585859,-0.03125
-1.0460e-04,-0.05825,-0.0332812
-1.0440e-04,-0.0587109,-0.0353125
-1.0420e-04,-0.0588203,-0.033125
-1.0400e-04,-0.0582031,-0.0401562
-1.0380e-04,-0.0582031,-0.03625
-1.0360e-04,-0.0579687,-0.0426562
-1.0340e-04,-0.0578437,-0.0410937
-1.0320e-04,-0.0581406,-0.04625
-1.0300e-04,-0.0575234,-0.0492187
-1.0280e-04,-0.0578047,-0.0521875
-1.0260e-04,-0.0577344,-0.0567187
-1.0240e-04,-0.0575781,-0.0467188
-1.0220e-04,-0.0573672,-0.0571875
-1.0200e-04,-0.0575312,-0.0615625
-1.0180e-04,-0.0572891,-0.058125
-1.0160e-04,-0.0575625,-0.0601563
-1.0140e-04,-0.0569609,-0.064375
-1.0120e-04,-0.0571875,-0.0576562
-1.0100e-04,-0.0566719,-0.0725
-1.0080e-04,-0.0570703,-0.0609375
-1.0060e-04,-0.0571484,-0.075625
-1.0040e-04,-0.0571641,-0.0732813
-1.0020e-04,-0.0564687,-0.0782812
-1.0000e-04,-0.0563281,-0.0796875
-9.9800e-05,-0.0560781,-0.0778125
-9.9600e-05,-0.0564844,-0.0704687
-9.9400e-05,-0.0556563,-0.0895313
-9.9200e-05,-0.0557969,-0.083125
-9.9000e-05,-0.0559609,-0.0875
-9.8800e-05,-0.0556797,-0.0929688
-9.8600e-05,-0.0556875,-0.0984375
-9.8400e-05,-0.0557188,-0.107969
-9.8200e-05,-0.0559453,-0.0964062
-9.8000e-05,-0.0561016,-0.0934375
-9.7800e-05,-0.055125,-0.095
-9.7600e-05,-0.055625,-0.101875
-9.7400e-05,-0.0555625,-0.110625
-9.7200e-05,-0.0553984,-0.109531
-9.7000e-05,-0.0550313,-0.107188
-9.6800e-05,-0.0546953,-0.113125
-9.6600e-05,-0.0548125,-0.113125
-9.6400e-05,-0.0547891,-0.120625
-9.6200e-05,-0.0546016,-0.118125
-9.6000e-05,-0.0538047,-0.116719
-9.5800e-05,-0.0541094,-0.122031
-9.5600e-05,-0.0545156,-0.129375
-9.5400e-05,-0.0538984,-0.128438
-9.5200e-05,-0.0538359,-0.125469
-9.5000e-05,-0.0539766,-0.136719
-9.4800e-05,-0.0538828,-0.130625
-9.4600e-05,-0.0534844,-0.133125
-9.4400e-05,-0.0536484,-0.140781
-9.4200e-05,-0.0533516,-0.139687
-9.4000e-05,-0.0538828,-0.137656
-9.3800e-05,-0.0530625,-0.149844
-9.3600e-05,-0.0531875,-0.144063
-9.3400e-05,-0.053375,-0.145156
-9.3200e-05,-0.0534922,-0.155625
-9.3000e-05,-0.0530156,-0.144687
-9.2800e-05,-0.0530234,-0.157188
-9.2600e-05,-0.0526563,-0.154844
-9.2400e-05,-0.0523906,-0.159219
-9.2200e-05,-0.0527734,-0.152188
-9.2000e-05,-0.0526172,-0.161094
-9.1800e-05,-0.052125,-0.169219
-9.1600e-05,-0.0517266,-0.165313
-9.1400e-05,-0.0517969,-0.169375
-9.1200e-05,-0.0517188,-0.175
-9.1000e-05,-0.05175,-0.177344
-9.0800e-05,-0.0514453,-0.178125
-9.0600e-05,-0.0511563,-0.182656
-9.0400e-05,-0.0510859,-0.1775
-9.0200e-05,-0.0511016,-0.184219
-9.0000e-05,-0.0509609,-0.187344
-8.9800e-05,-0.0509219,-0.18625
-8.9600e-05,-0.05075,-0.191719
-8.9400e-05,-0.0510781,-0.19
-8.9200e-05,-0.0509531,-0.195156
-8.9000e-05,-0.0506016,-0.192031
-8.8800e-05,-0.0509844,-0.1975
-8.8600e-05,-0.0509297,-0.195156
-8.8400e-05,-0.0497812,-0.202813
-8.8200e-05,-0.0501016,-0.202344
-8.8000e-05,-0.0502344,-0.209687
-8.7800e-05,-0.05,-0.220156
-8.7600e-05,-0.0498125,-0.218594
-8.7400e-05,-0.0495859,-0.210625
-8.7200e-05,-0.0491953,-0.218125
-8.7000e-05,-0.0488594,-0.211563
-8.6800e-05,-0.0488906,-0.215938
-8.6600e-05,-0.04925,-0.23375
-8.6400e-05,-0.0492578,-0.228906
-8.6200e-05,-0.0490859,-0.235
-8.6000e-05,-0.0487344,-0.221406
-8.5800e-05,-0.0491797,-0.238906
-8.5600e-05,-0.0491016,-0.239531
-8.5400e-05,-0.0490859,-0.237656
-8.5200e-05,-0.0489609,-0.237344
-8.5000e-05,-0.0490312,-0.242344
-8.4800e-05,-0.0484531,-0.248281
-8.4600e-05,-0.0484141,-0.252969
-8.4400e-05,-0.0484297,-0.249688
-8.4200e-05,-0.0484453,-0.24875
-8.4000e-05,-0.048,-0.253125
-8.3800e-05,-0.0480469,-0.255156
-8.3600e-05,-0.0472656,-0.254063
-8.3400e-05,-0.046875,-0.263281
-8.3200e-05,-0.0470313,-0.264219
-8.3000e-05,-0.0468906,-0.272188
-8.2800e-05,-0.0468438,-0.270625
-8.2600e-05,-0.0470469,-0.266719
-8.2400e-05,-0.0465703,-0.275313
-8.2200e-05,-0.0466328,-0.270781
-8.2000e-05,-0.0467891,-0.280156
-8.1800e-05,-0.046625,-0.284062
-8.1600e-05,-0.0466016,-0.28
-8.1400e-05,-0.0463594,-0.283438
-8.1200e-05,-0.0462578,-0.279062
-8.1000e-05,-0.0456328,-0.282969
-8.0800e-05,-0.0458438,-0.2825
-8.0600e-05,-0.0456016,-0.291719
-8.0400e-05,-0.0458047,-0.294844
-8.0200e-05,-0.0458359,-0.297031
-8.0000e-05,-0.046,-0.296406
-7.9800e-05,-0.0451094,-0.306563
-7.9600e-05,-0.0452891,-0.304219
-7.9400e-05,-0.0454766,-0.306875
-7.9200e-05,-0.0451406,-0.311406
-7.9000e-05,-0.0451328,-0.301563
-7.8800e-05,-0.0449609,-0.315156
-7.8600e-05,-0.0442344,-0.31375
-7.8400e-05,-0.0446719,-0.316563
-7.8200e-05,-0.0439609,-0.318281
-7.8000e-05,-0.0437813,-0.317969
-7.7800e-05,-0.0440469,-0.32
-7.7600e-05,-0.0439609,-0.317031
-7.7400e-05,-0.0437109,-0.331562
-7.7200e-05,-0.0439609,-0.326406
-7.7000e-05,-0.0442969,-0.333594
-7.6800e-05,-0.0434375,-0.339375
-7.6600e-05,-0.0441641,-0.337031
-7.6400e-05,-0.04375,-0.331719
-7.6200e-05,-0.0433594,-0.335313
-7.6000e-05,-0.0435,-0.342656
-7.5800e-05,-0.0435859,-0.342344
-7.5600e-05,-0.0432188,-0.3475
-7.5400e-05,-0.0432969,-0.344062
-7.5200e-05,-0.0427891,-0.351094
-7.5000e-05,-0.0430547,-0.35875
-7.4800e-05,-0.0424609,-0.360625
-7.4600e-05,-0.0422969,-0.35875
-7.4400e-05,-0.0427266,-0.364219
-7.4200e-05,-0.0423594,-0.359531
-7.4000e-05,-0.0422812,-0.367812
-7.3800e-05,-0.0422969,-0.360469
-7.3600e-05,-0.0413672,-0.362344
-7.3400e-05,-0.0415625,-0.371563
-7.3200e-05,-0.0418281,-0.370469
-7.3000e-05,-0.0416953,-0.384844
-7.2800e-05,-0.0409297,-0.385156
-7.2600e-05,-0.0414453,-0.371406
-7.2400e-05,-0.0415078,-0.378906
-7.2200e-05,-0.0413828,-0.384531
-7.2000e-05,-0.0412344,-0.3875
-7.1800e-05,-0.0406094,-0.39375
-7.1600e-05,-0.0405547,-0.384688
-7.1400e-05,-0.0412187,-0.396406
-7.1200e-05,-0.0405078,-0.406406
-7.1000e-05,-0.041125,-0.390937
-7.0800e-05,-0.0407891,-0.400938
-7.0600e-05,-0.0407344,-0.402031
-7.0400e-05,-0.0402109,-0.4025
-7.0200e-05,-0.0402266,-0.403906
-7.0000e-05,-0.0401641,-0.414844
-6.9800e-05,-0.03975,-0.412187
-6.9600e-05,-0.0394141,-0.4125
-6.9400e-05,-0.0395547,-0.41875
-6.9200e-05,-0.0395078,-0.419063
-6.9000e-05,-0.0392188,-0.427812
-6.8800e-05,-0.0389688,-0.423438
-6.8600e-05,-0.0392734,-0.424063
-6.8400e-05,-0.0388516,-0.435781
-6.8200e-05,-0.0389297,-0.435312
-6.8000e-05,-0.0395313,-0.435625
-6.7800e-05,-0.0391797,-0.433438
-6.7600e-05,-0.0387578,-0.447188
-6.7400e-05,-0.0390391,-0.439844
-6.7200e-05,-0.0387969,-0.441875
-6.7000e-05,-0.0388047,-0.449688
-6.6800e-05,-0.0384531,-0.442031
-6.6600e-05,-0.0381719,-0.443125
-6.6400e-05,-0.0379453,-0.450937
-6.6200e-05,-0.0377891,-0.455625
-6.6000e-05,-0.0376094,-0.450937
-6.5800e-05,-0.0372109,-0.464844
-6.5600e-05,-0.0367813,-0.460469
-6.5400e-05,-0.0366406,-0.469062
-6.5200e-05,-0.0366094,-0.472969
-6.5000e-05,-0.0369688,-0.467188
-6.4800e-05,-0.0370234,-0.466719
-6.4600e-05,-0.0365938,-0.46125
-6.4400e-05,-0.0365625,-0.476562
-6.4200e-05,-0.0368125,-0.477969
-6.4000e-05,-0.0370313,-0.478125
-6.3800e-05,-0.0371406,-0.475625
-6.3600e-05,-0.0365313,-0.488281
-6.3400e-05,-0.0365469,-0.486094
-6.3200e-05,-0.0363281,-0.485
-6.3000e-05,-0.0356953,-0.4825
-6.2800e-05,-0.0358906,-0.499844
-6.2600e-05,-0.0358125,-0.496094
-6.2400e-05,-0.0355938,-0.503594
-6.2200e-05,-0.0352344,-0.503437
-6.2000e-05,-0.0353516,-0.500625
-6.1800e-05,-0.0350625,-0.509219
-6.1600e-05,-0.0350781,-0.508906
-6.1400e-05,-0.0348047,-0.512031
-6.1200e-05,-0.0349062,-0.508437
-6.1000e-05,-0.0343359,-0.515156
-6.0800e-05,-0.0345625,-0.517813
-6.0600e-05,-0.0341562,-0.519062
-6.0400e-05,-0.0342578,-0.520312
-6.0200e-05,-0.0344687,-0.522188
-6.0000e-05,-0.0337891,-0.532031
-5.9800e-05,-0.0338828,-0.529687
-5.9600e-05,-0.0336328,-0.529219
-5.9400e-05,-0.0336406,-0.526719
-5.9200e-05,-0.0339062,-0.53375
-5.9000e-05,-0.0337109,-0.541875
-5.8800e-05,-0.0330312,-0.538438
-5.8600e-05,-0.0336094,-0.53625
-5.8400e-05,-0.0332812,-0.538125
-5.8200e-05,-0.0330234,-0.543906
-5.8000e-05,-0.0330078,-0.552031
-5.7800e-05,-0.0328906,-0.554219
-5.7600e-05,-0.0331172,-0.550937
-5.7400e-05,-0.0330156,-0.557813
-5.7200e-05,-0.0331484,-0.550312
-5.7000e-05,-0.0324922,-0.561719
-5.6800e-05,-0.03225,-0.557188
-5.6600e-05,-0.032125,-0.561094
-5.6400e-05,-0.0318984,-0.5625
-5.6200e-05,-0.0318047,-0.554844
-5.6000e-05,-0.0315234,-0.565937
-5.5800e-05,-0.0315078,-0.570781
-5.5600e-05,-0.0313906,-0.570156
-5.5400e-05,-0.0317578,-0.57875
-5.5200e-05,-0.0315391,-0.5775
-5.5000e-05,-0.0315156,-0.576562
-5.4800e-05,-0.0310781,-0.5825
-5.4600e-05,-0.0313438,-0.594219
-5.4400e-05,-0.0313828,-0.583281
-5.4200e-05,-0.0312422,-0.584219
-5.4000e-05,-0.0308516,-0.587031
-5.3800e-05,-0.0312813,-0.58875
-5.3600e-05,-0.0308828,-0.594844
-5.3400e-05,-0.0303594,-0.589219
-5.3200e-05,-0.0306484,-0.596094
-5.3000e-05,-0.0299688,-0.599375
-5.2800e-05,-0.0303125,-0.606094
-5.2600e-05,-0.0295703,-0.606094
-5.2400e-05,-0.0299375,-0.609688
-5.2200e-05,-0.0299609,-0.604844
-5.2000e-05,-0.0295313,-0.604531
-5.1800e-05,-0.0294453,-0.611875
-5.1600e-05,-0.0295234,-0.614688
-5.1400e-05,-0.0291641,-0.615469
-5.1200e-05,-0.0293203,-0.615781
-5.1000e-05,-0.0291563,-0.618594
-5.0800e-05,-0.0294141,-0.62625
-5.0600e-05,-0.0286719,-0.626875
-5.0400e-05,-0.0287656,-0.631406
-5.0200e-05,-0.0287891,-0.63125
-5.0000e-05,-0.0289844,-0.623281
-4.9800e-05,-0.0288125,-0.63875
-4.9600e-05,-0.0288281,-0.63125
-4.9400e-05,-0.0285469,-0.640313
-4.9200e-05,-0.0278672,-0.640156
-4.9000e-05,-0.0283984,-0.637031
-4.8800e-05,-0.0279219,-0.641094
-4.8600e-05,-0.0280703,-0.645156
-4.8400e-05,-0.0275391,-0.654687
-4.8200e-05,-0.0272656,-0.652813
-4.8000e-05,-0.0275625,-0.661875
-4.7800e-05,-0.0273594,-0.6575
-4.7600e-05,-0.027375,-0.654219
-4.7400e-05,-0.0270469,-0.653281
-4.7200e-05,-0.0263203,-0.6675
-4.7000e-05,-0.0264922,-0.659062
-4.6800e-05,-0.0264375,-0.668438
-4.6600e-05,-0.0267812,-0.660312
-4.6400e-05,-0.0264062,-0.667813
-4.6200e-05,-0.0262812,-0.666406
-4.6000e-05,-0.0266172,-0.671719
-4.5800e-05,-0.0263672,-0.666875
-4.5600e-05,-0.0264062,-0.679375
-4.5400e-05,-0.0260234,-0.683281
-4.5200e-05,-0.0260078,-0.680156
-4.5000e-05,-0.0260391,-0.683906
-4.4800e-05,-0.0257734,-0.681719
-4.4600e-05,-0.0258516,-0.694219
-4.4400e-05,-0.0251641,-0.696562
-4.4200e-05,-0.0248516,-0.694219
-4.4000e-05,-0.0252109,-0.69125
-4.3800e-05,-0.0248984,-0.699844
-4.3600e-05,-0.0240938,-0.687969
-4.3400e-05,-0.0248828,-0.703125
-4.3200e-05,-0.0239531,-0.699375
-4.3000e-05,-0.0240469,-0.707344
-4.2800e-05,-0.0242656,-0.70875
-4.2600e-05,-0.0241563,-0.708281
-4.2400e-05,-0.0238828,-0.716406
-4.2200e-05,-0.0236797,-0.717344
-4.2000e-05,-0.0237734,-0.71
-4.1800e-05,-0.0239844,-0.7175
-4.1600e-05,-0.0234844,-0.721406
-4.1400e-05,-0.0236016,-0.718281
-4.1200e-05,-0.0230781,-0.719219
-4.1000e-05,-0.0233281,-0.72125
-4.0800e-05,-0.022625,-0.731094
-4.0600e-05,-0.0226875,-0.727187
-4.0400e-05,-0.0226094,-0.7325
-4.0200e-05,-0.0223281,-0.736875
-4.0000e-05,-0.0221562,-0.743906
-3.9800e-05,-0.0224219,-0.737969
-3.9600e-05,-0.0222109,-0.740313
-3.9400e-05,-0.0221562,-0.735
-3.9200e-05,-0.0219297,-0.745156
-3.9000e-05,-0.0218594,-0.753281
-3.8800e-05,-0.0220781,-0.750781
-3.8600e-05,-0.0219844,-0.752969
-3.8400e-05,-0.0215078,-0.7575
-3.8200e-05,-0.0216094,-0.756875
-3.8000e-05,-0.0220625,-0.756094
-3.7800e-05,-0.0211172,-0.762031
-3.7600e-05,-0.0209375,-0.76375
-3.7400e-05,-0.0211719,-0.76375
-3.7200e-05,-0.0209141,-0.762344
-3.7000e-05,-0.0204219,-0.769062
-3.6800e-05,-0.0208672,-0.767813
-3.6600e-05,-0.0208516,-0.773125
-3.6400e-05,-0.0206641,-0.775625
-3.6200e-05,-0.0206875,-0.77375
-3.6000e-05,-0.0208984,-0.779531
-3.5800e-05,-0.0203594,-0.78
-3.5600e-05,-0.0199141,-0.785938
-3.5400e-05,-0.0198047,-0.779844
-3.5200e-05,-0.0197734,-0.778906
-3.5000e-05,-0.0194062,-0.785469
-3.4800e-05,-0.0195078,-0.783281
-3.4600e-05,-0.0190859,-0.786875
-3.4400e-05,-0.0192422,-0.798125
-3.4200e-05,-0.0184844,-0.798594
-3.4000e-05,-0.0185312,-0.802969
-3.3800e-05,-0.0182109,-0.800937
-3.3600e-05,-0.0185234,-0.799531
-3.3400e-05,-0.0183281,-0.805937
-3.3200e-05,-0.0186562,-0.810156
-3.3000e-05,-0.0183906,-0.801563
-3.2800e-05,-0.0186016,-0.81125
-3.2600e-05,-0.0182031,-0.815781
-3.2400e-05,-0.0186406,-0.816406
-3.2200e-05,-0.0182656,-0.823594
-3.2000e-05,-0.0181562,-0.815781
-3.1800e-05,-0.0179063,-0.828125
-3.1600e-05,-0.0178594,-0.822813
-3.1400e-05,-0.0180547,-0.824375
-3.1200e-05,-0.0175469,-0.825469
-3.1000e-05,-0.0173125,-0.840781
-3.0800e-05,-0.0173047,-0.835781
-3.0600e-05,-0.0170625,-0.840938
-3.0400e-05,-0.0165781,-0.843125
-3.0200e-05,-0.0166953,-0.837187
-3.0000e-05,-0.0164219,-0.843438
-2.9800e-05,-0.0163359,-0.84
-2.9600e-05,-0.0163125,-0.843594
-2.9400e-05,-0.0163516,-0.844531
-2.9200e-05,-0.0163984,-0.852187
-2.9000e-05,-0.0162578,-0.858125
-2.8800e-05,-0.0157969,-0.854219
-2.8600e-05,-0.0156641,-0.849844
-2.8400e-05,-0.0155234,-0.861094
-2.8200e-05,-0.0151641,-0.851562
-2.8000e-05,-0.0151797,-0.862344
-2.7800e-05,-0.0153437,-0.870156
-2.7600e-05,-0.0147813,-0.857969
-2.7400e-05,-0.0150859,-0.866094
-2.7200e-05,-0.0147109,-0.882188
-2.7000e-05,-0.0148281,-0.865313
-2.6800e-05,-0.015,-0.874062
-2.6600e-05,-0.0140781,-0.876875
-2.6400e-05,-0.0146563,-0.88125
-2.6200e-05,-0.0142422,-0.885938
-2.6000e-05,-0.0138516,-0.881875
-2.5800e-05,-0.0137188,-0.891563
-2.5600e-05,-0.0131953,-0.890938
-2.5400e-05,-0.0134141,-0.888281
-2.5200e-05,-0.0130156,-0.895625
-2.5000e-05,-0.0133125,-0.896563
-2.4800e-05,-0.0125938,-0.902344
-2.4600e-05,-0.0130625,-0.898594
-2.4400e-05,-0.0129844,-0.9025
-2.4200e-05,-0.0130781,-0.899062
-2.4000e-05,-0.0130156,-0.900781
-2.3800e-05,-0.0127188,-0.908594
-2.3600e-05,-0.0131016,-0.912188
-2.3400e-05,-0.0127031,-0.908438
-2.3200e-05,-0.0125391,-0.911875
-2.3000e-05,-0.0122969,-0.905781
-2.2800e-05,-0.01225,-0.925625
-2.2600e-05,-0.0118594,-0.914844
-2.2400e-05,-0.0112734,-0.922031
-2.2200e-05,-0.0115234,-0.921875
-2.2000e-05,-0.0111406,-0.92625
-2.1800e-05,-0.0111641,-0.926406
-2.1600e-05,-0.0113281,-0.930781
-2.1400e-05,-0.0106797,-0.928438
-2.1200e-05,-0.0109453,-0.929531
-2.1000e-05,-0.0108828,-0.938281
-2.0800e-05,-0.0108047,-0.940937
-2.0600e-05,-0.0110078,-0.938438
-2.0400e-05,-0.0110078,-0.940781
-2.0200e-05,-0.0106484,-0.94625
-2.0000e-05,-0.0105391,-0.94125
-1.9800e-05,-0.0105313,-0.951562
-1.9600e-05,-0.0101094,-0.955156
-1.9400e-05,-0.0100547,-0.952187
-1.9200e-05,-0.00990625,-0.958281
-1.9000e-05,-0.00988281,-0.951875
-1.8800e-05,-0.00984375,-0.954688
-1.8600e-05,-0.0096875,-0.958281
-1.8400e-05,-0.00946875,-0.965625
-1.8200e-05,-0.0090625,-0.969531
-1.8000e-05,-0.00930469,-0.96625
-1.7800e-05,-0.00880469,-0.976094
-1.7600e-05,-0.00908594,-0.976875
-1.7400e-05,-0.0090625,-0.977656
-1.7200e-05,-0.00878125,-0.980313
-1.7000e-05,-0.00853125,-0.973125
-1.6800e-05,-0.00851563,-0.970313
-1.6600e-05,-0.00784375,-0.981094
-1.6400e-05,-0.00838281,-0.984531
-1.6200e-05,-0.00753125,-0.985938
-1.6000e-05,-0.00786719,-0.985938
-1.5800e-05,-0.00771094,-0.990156
-1.5600e-05,-0.00786719,-0.988281
-1.5400e-05,-0.00783594,-0.990781
-1.5200e-05,-0.00721875,-0.994688
-1.5000e-05,-0.00725,-0.992812
-1.4800e-05,-0.00739063,-0.998125
-1.4600e-05,-0.00719531,-0.996719
-1.4400e-05,-0.00678906,-0.994219
