Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,1
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
1.2600e-04,0.148594,1.945
1.2640e-04,0.148516,1.94844
1.2680e-04,0.148344,1.95469
1.2720e-04,0.150219,1.94813
1.2760e-04,0.148734,1.95156
1.2800e-04,0.148609,1.95016
1.2840e-04,0.148656,1.95562
1.2880e-04,0.148406,1.94391
1.2920e-04,0.148688,1.95344
1.2960e-04,0.148328,1.95109
1.3000e-04,0.148891,1.94969
1.3040e-04,0.1495,1.95312
1.3080e-04,0.149531,1.94844
1.3120e-04,0.149031,1.95234
1.3160e-04,0.149063,1.94844
1.3200e-04,0.149203,1.94969
1.3240e-04,0.149359,1.94078
1.3280e-04,0.148984,1.94547
1.3320e-04,0.149797,1.95578
1.3360e-04,0.148984,1.94375
1.3400e-04,0.149172,1.94109
1.3440e-04,0.149797,1.95
1.3480e-04,0.149359,1.94516
1.3520e-04,0.148578,1.95422
1.3560e-04,0.149109,1.95609
1.3600e-04,0.149234,1.94078
1.3640e-04,0.149297,1.9475
1.3680e-04,0.148688,1.94781
1.3720e-04,0.149656,1.94641
1.3760e-04,0.150141,1.95562
1.3800e-04,0.150172,1.94328
1.3840e-04,0.148828,1.95578
1.3880e-04,0.149453,1.94875
1.3920e-04,0.149516,1.94828
1.3960e-04,0.148875,1.94922
1.4000e-04,0.148594,1.94297
1.4040e-04,0.149766,1.94859
1.4080e-04,0.149172,1.95063
1.4120e-04,0.148563,1.94719
1.4160e-04,0.149297,1.94813
1.4200e-04,0.149984,1.95047
1.4240e-04,0.148813,1.95125
1.4280e-04,0.149453,1.94859
1.4320e-04,0.148719,1.94
1.4360e-04,0.149266,1.95281
1.4400e-04,0.149016,1.94609
1.4440e-04,0.149406,1.95484
1.4480e-04,0.149344,1.94781
1.4520e-04,0.149406,1.94734
1.4560e-04,0.148438,1.94625
1.4600e-04,0.149484,1.94766
1.4640e-04,0.149141,1.95281
1.4680e-04,0.148828,1.94719
1.4720e-04,0.148594,1.95078
1.4760e-04,0.149438,1.95531
1.4800e-04,0.14925,1.94344
1.4840e-04,0.148813,1.94453
1.4880e-04,0.149281,1.94422
1.4920e-04,0.148844,1.95125
1.4960e-04,0.148656,1.94969
1.5000e-04,0.149641,1.95141
1.5040e-04,0.148234,1.95016
1.5080e-04,0.147953,1.95094
1.5120e-04,0.148734,1.94719
1.5160e-04,0.148797,1.95391
1.5200e-04,0.149281,1.955
1.5240e-04,0.149172,1.94781
1.5280e-04,0.148234,1.95203
1.5320e-04,0.148656,1.95734
1.5360e-04,0.148719,1.94672
1.5400e-04,0.148984,1.94766
1.5440e-04,0.149063,1.95234
1.5480e-04,0.148703,1.94875
1.5520e-04,0.148484,1.95
1.5560e-04,0.148547,1.95437
1.5600e-04,0.148297,1.95453
1.5640e-04,0.147875,1.94891
1.5680e-04,0.148938,1.95437
1.5720e-04,0.1485,1.96016
1.5760e-04,0.148422,1.94203
1.5800e-04,0.148656,1.95203
1.5840e-04,0.147906,1.95531
1.5880e-04,0.148516,1.94828
1.5920e-04,0.148703,1.94781
1.5960e-04,0.147844,1.94484
1.6000e-04,0.148313,1.95781
1.6040e-04,0.147766,1.95406
1.6080e-04,0.148172,1.94422
1.6120e-04,0.148094,1.95828
1.6160e-04,0.147906,1.95188
1.6200e-04,0.147453,1.95359
1.6240e-04,0.147875,1.94594
1.6280e-04,0.148313,1.93875
1.6320e-04,0.147141,1.95406
1.6360e-04,0.147594,1.95172
1.6400e-04,0.147266,1.94906
1.6440e-04,0.148094,1.95125
1.6480e-04,0.148297,1.94328
1.6520e-04,0.147094,1.95406
1.6560e-04,0.147578,1.95031
1.6600e-04,0.146797,1.94891
1.6640e-04,0.147672,1.94828
1.6680e-04,0.147563,1.94016
1.6720e-04,0.147016,1.94938
1.6760e-04,0.146906,1.94578
1.6800e-04,0.147219,1.94688
1.6840e-04,0.146859,1.95109
1.6880e-04,0.147875,1.95219
1.6920e-04,0.147594,1.94766
1.6960e-04,0.146734,1.94625
1.7000e-04,0.146687,1.95109
1.7040e-04,0.147219,1.94703
1.7080e-04,0.146766,1.95594
1.7120e-04,0.147047,1.94375
1.7160e-04,0.146406,1.95703
1.7200e-04,0.146734,1.95141
1.7240e-04,0.14675,1.9575
1.7280e-04,0.14725,1.94594
1.7320e-04,0.146219,1.95562
1.7360e-04,0.146437,1.94594
1.7400e-04,0.147187,1.94328
1.7440e-04,0.146297,1.94953
1.7480e-04,0.146516,1.95172
1.7520e-04,0.145813,1.94734
1.7560e-04,0.146344,1.93938
1.7600e-04,0.146219,1.95625
1.7640e-04,0.145578,1.94891
1.7680e-04,0.145984,1.94641
1.7720e-04,0.145406,1.95203
1.7760e-04,0.145219,1.95031
1.7800e-04,0.145172,1.95281
1.7840e-04,0.146266,1.95172
1.7880e-04,0.145641,1.95562
1.7920e-04,0.144609,1.94625
1.7960e-04,0.145484,1.94281
1.8000e-04,0.145469,1.94578
1.8040e-04,0.144734,1.94406
1.8080e-04,0.144281,1.94891
1.8120e-04,0.143937,1.95
1.8160e-04,0.145281,1.94562
1.8200e-04,0.144641,1.95312
1.8240e-04,0.144531,1.95437
1.8280e-04,0.144953,1.95172
1.8320e-04,0.14475,1.94562
1.8360e-04,0.144109,1.94578
1.8400e-04,0.144016,1.94672
1.8440e-04,0.144125,1.94719
1.8480e-04,0.143781,1.94297
1.8520e-04,0.143172,1.94562
1.8560e-04,0.143094,1.94703
1.8600e-04,0.143672,1.94922
1.8640e-04,0.143766,1.93969
1.8680e-04,0.143703,1.95562
1.8720e-04,0.142734,1.94516
1.8760e-04,0.143,1.9475
1.8800e-04,0.143375,1.95234
1.8840e-04,0.143187,1.95031
1.8880e-04,0.143266,1.95562
1.8920e-04,0.142703,1.94469
1.8960e-04,0.142422,1.94719
1.9000e-04,0.142313,1.94625
1.9040e-04,0.142016,1.94734
1.9080e-04,0.142516,1.94656
1.9120e-04,0.142234,1.94156
1.9160e-04,0.143078,1.94453
1.9200e-04,0.141922,1.95125
1.9240e-04,0.141734,1.94531
1.9280e-04,0.141906,1.95031
1.9320e-04,0.141547,1.95344
1.9360e-04,0.141625,1.94516
1.9400e-04,0.141344,1.94375
1.9440e-04,0.141703,1.96016
1.9480e-04,0.141766,1.94938
1.9520e-04,0.140563,1.94562
1.9560e-04,0.141172,1.94297
1.9600e-04,0.139937,1.94375
1.9640e-04,0.140516,1.95094
1.9680e-04,0.140531,1.94766
1.9720e-04,0.140703,1.94984
1.9760e-04,0.140375,1.93188
1.9800e-04,0.140172,1.94719
1.9840e-04,0.139516,1.94219
1.9880e-04,0.140156,1.95203
1.9920e-04,0.139797,1.93891
1.9960e-04,0.139531,1.95031
2.0000e-04,0.14,1.95672
2.0040e-04,0.139172,1.94672
2.0080e-04,0.139094,1.94609
2.0120e-04,0.138859,1.93609
2.0160e-04,0.138484,1.94078
2.0200e-04,0.138484,1.95172
2.0240e-04,0.138937,1.93953
2.0280e-04,0.138109,1.94531
2.0320e-04,0.138344,1.94359
2.0360e-04,0.137984,1.94312
2.0400e-04,0.138594,1.93359
2.0440e-04,0.138297,1.95125
2.0480e-04,0.13825,1.94766
2.0520e-04,0.138172,1.95156
2.0560e-04,0.138141,1.94828
2.0600e-04,0.137406,1.93391
2.0640e-04,0.137641,1.94016
2.0680e-04,0.136641,1.94234
2.0720e-04,0.136375,1.94219
2.0760e-04,0.137266,1.93437
2.0800e-04,0.136156,1.94078
2.0840e-04,0.1365,1.94641
2.0880e-04,0.136297,1.94156
2.0920e-04,0.136125,1.95031
2.0960e-04,0.136313,1.94391
2.1000e-04,0.136484,1.94797
2.1040e-04,0.135313,1.94984
2.1080e-04,0.135641,1.93609
2.1120e-04,0.134938,1.94422
2.1160e-04,0.135203,1.94875
2.1200e-04,0.135141,1.94594
2.1240e-04,0.134359,1.94609
2.1280e-04,0.135125,1.94266
2.1320e-04,0.134641,1.94359
2.1360e-04,0.134453,1.94078
2.1400e-04,0.134172,1.93859
2.1440e-04,0.134438,1.93938
2.1480e-04,0.133938,1.94078
2.1520e-04,0.134469,1.94016
2.1560e-04,0.133516,1.94656
2.1600e-04,0.133328,1.94656
2.1640e-04,0.133891,1.94547
2.1680e-04,0.133031,1.94984
2.1720e-04,0.132781,1.94516
2.1760e-04,0.132609,1.93734
2.1800e-04,0.132953,1.93922
2.1840e-04,0.1325,1.94094
2.1880e-04,0.132672,1.93453
2.1920e-04,0.133078,1.94109
2.1960e-04,0.132109,1.94437
2.2000e-04,0.132266,1.93781
2.2040e-04,0.131922,1.94203
2.2080e-04,0.131344,1.94219
2.2120e-04,0.13125,1.94297
2.2160e-04,0.130828,1.95266
2.2200e-04,0.130844,1.94359
2.2240e-04,0.130062,1.94063
2.2280e-04,0.130391,1.94781
2.2320e-04,0.130219,1.94375
2.2360e-04,0.129141,1.93703
2.2400e-04,0.129703,1.94469
2.2440e-04,0.129438,1.94656
2.2480e-04,0.129688,1.93375
2.2520e-04,0.129219,1.9375
2.2560e-04,0.128922,1.93437
2.2600e-04,0.128625,1.94203
2.2640e-04,0.128719,1.94437
2.2680e-04,0.128172,1.93984
2.2720e-04,0.127859,1.94125
2.2760e-04,0.12825,1.93641
2.2800e-04,0.128203,1.93516
2.2840e-04,0.127703,1.93766
2.2880e-04,0.127562,1.94344
2.2920e-04,0.127672,1.93563
2.2960e-04,0.126812,1.94328
2.3000e-04,0.127312,1.945
2.3040e-04,0.128031,1.94266
2.3080e-04,0.126328,1.93875
2.3120e-04,0.127125,1.94125
2.3160e-04,0.126688,1.93906
2.3200e-04,0.126,1.94203
2.3240e-04,0.126125,1.93969
2.3280e-04,0.125047,1.93266
2.3320e-04,0.125297,1.93453
2.3360e-04,0.124359,1.93672
2.3400e-04,0.125016,1.93859
2.3440e-04,0.124766,1.93766
2.3480e-04,0.124891,1.93688
2.3520e-04,0.124234,1.93906
2.3560e-04,0.124656,1.94234
2.3600e-04,0.124422,1.93813
2.3640e-04,0.123906,1.94078
2.3680e-04,0.123156,1.93437
2.3720e-04,0.123438,1.94031
2.3760e-04,0.123297,1.93656
2.3800e-04,0.123203,1.93578
2.3840e-04,0.123016,1.94562
2.3880e-04,0.123375,1.93078
2.3920e-04,0.122984,1.93859
2.3960e-04,0.123016,1.93672
2.4000e-04,0.122672,1.93516
2.4040e-04,0.12225,1.94094
2.4080e-04,0.122188,1.93969
2.4120e-04,0.121859,1.93094
2.4160e-04,0.121344,1.92813
2.4200e-04,0.1215,1.93
2.4240e-04,0.120969,1.94625
2.4280e-04,0.120391,1.94281
2.4320e-04,0.120391,1.94406
2.4360e-04,0.119781,1.93797
2.4400e-04,0.120938,1.93125
2.4440e-04,0.120047,1.93109
2.4480e-04,0.11975,1.93547
2.4520e-04,0.119125,1.94031
2.4560e-04,0.118891,1.93563
2.4600e-04,0.118531,1.92906
2.4640e-04,0.118922,1.93656
2.4680e-04,0.118766,1.93031
2.4720e-04,0.118797,1.94125
2.4760e-04,0.117938,1.93516
2.4800e-04,0.117719,1.93469
2.4840e-04,0.117219,1.94016
2.4880e-04,0.116984,1.93734
2.4920e-04,0.116047,1.92891
2.4960e-04,0.117688,1.92906
2.5000e-04,0.116656,1.92828
2.5040e-04,0.116703,1.93156
2.5080e-04,0.116328,1.92875
2.5120e-04,0.116047,1.93375
2.5160e-04,0.116469,1.93344
2.5200e-04,0.115969,1.92797
2.5240e-04,0.115891,1.93328
2.5280e-04,0.115359,1.92891
2.5320e-04,0.114687,1.93203
2.5360e-04,0.115094,1.93891
2.5400e-04,0.113516,1.93359
2.5440e-04,0.113953,1.93344
2.5480e-04,0.114625,1.93547
2.5520e-04,0.113656,1.93828
2.5560e-04,0.113453,1.93563
2.5600e-04,0.113672,1.93359
2.5640e-04,0.112828,1.93312
2.5680e-04,0.113594,1.94359
2.5720e-04,0.112922,1.93906
2.5760e-04,0.112359,1.93609
2.5800e-04,0.112094,1.93141
2.5840e-04,0.112547,1.93016
2.5880e-04,0.112047,1.93234
2.5920e-04,0.111531,1.9275
2.5960e-04,0.111484,1.94063
2.6000e-04,0.110938,1.93016
2.6040e-04,0.110188,1.93266
2.6080e-04,0.110109,1.93453
2.6120e-04,0.110031,1.93047
2.6160e-04,0.109281,1.93422
2.6200e-04,0.109266,1.93281
2.6240e-04,0.108688,1.92547
2.6280e-04,0.108641,1.93406
2.6320e-04,0.108281,1.93078
2.6360e-04,0.107047,1.92719
2.6400e-04,0.107438,1.91969
2.6440e-04,0.107781,1.92484
2.6480e-04,0.106891,1.92734
2.6520e-04,0.106703,1.92844
2.6560e-04,0.106203,1.93047
2.6600e-04,0.106359,1.92359
2.6640e-04,0.105609,1.93312
2.6680e-04,0.105609,1.92531
2.6720e-04,0.105313,1.92359
2.6760e-04,0.105,1.92547
2.6800e-04,0.104734,1.925
2.6840e-04,0.104781,1.93078
2.6880e-04,0.104094,1.92141
2.6920e-04,0.103797,1.92828
2.6960e-04,0.104047,1.92672
2.7000e-04,0.103813,1.92578
2.7040e-04,0.103203,1.92375
2.7080e-04,0.103453,1.91844
2.7120e-04,0.103234,1.92453
2.7160e-04,0.102406,1.92
2.7200e-04,0.103547,1.92219
2.7240e-04,0.101641,1.93109
2.7280e-04,0.102078,1.92422
2.7320e-04,0.101813,1.92219
2.7360e-04,0.101984,1.91563
2.7400e-04,0.101766,1.92719
2.7440e-04,0.100016,1.91531
2.7480e-04,0.101281,1.92297
2.7520e-04,0.100422,1.91297
2.7560e-04,0.0996719,1.91422
2.7600e-04,0.100141,1.92375
2.7640e-04,0.0995781,1.92266
2.7680e-04,0.0995,1.91828
2.7720e-04,0.0982813,1.92641
2.7760e-04,0.0985469,1.92656
2.7800e-04,0.0977031,1.91813
2.7840e-04,0.0977656,1.92266
2.7880e-04,0.0974844,1.91516
2.7920e-04,0.0972969,1.91656
2.7960e-04,0.0963594,1.91703
2.8000e-04,0.0958594,1.91891
2.8040e-04,0.0964375,1.91625
2.8080e-04,0.0962656,1.91656
2.8120e-04,0.0954375,1.91813
2.8160e-04,0.0950625,1.91547
2.8200e-04,0.0947812,1.91453
2.8240e-04,0.094875,1.90984
2.8280e-04,0.094875,1.92422
2.8320e-04,0.0944219,1.91969
2.8360e-04,0.09375,1.91781
2.8400e-04,0.0937344,1.91922
2.8440e-04,0.0932812,1.91781
2.8480e-04,0.0934688,1.91625
2.8520e-04,0.0928125,1.91
2.8560e-04,0.0923594,1.91016
2.8600e-04,0.0927969,1.91016
2.8640e-04,0.0920156,1.91984
2.8680e-04,0.0919063,1.91641
2.8720e-04,0.0916094,1.91203
2.8760e-04,0.0900781,1.9175
2.8800e-04,0.0906406,1.91391
2.8840e-04,0.0895937,1.91187
2.8880e-04,0.0899375,1.90969
2.8920e-04,0.0900625,1.90578
2.8960e-04,0.0890937,1.90547
2.9000e-04,0.0887031,1.91609
2.9040e-04,0.0877187,1.90922
2.9080e-04,0.0881094,1.91578
2.9120e-04,0.0872031,1.90625
2.9160e-04,0.0871406,1.91047
2.9200e-04,0.0873437,1.90328
2.9240e-04,0.086875,1.90312
2.9280e-04,0.0870313,1.90828
2.9320e-04,0.0865313,1.91312
2.9360e-04,0.0857187,1.90984
2.9400e-04,0.0854375,1.90734
2.9440e-04,0.0846563,1.90422
2.9480e-04,0.0849063,1.9025
2.9520e-04,0.0841406,1.90797
2.9560e-04,0.0840156,1.90469
2.9600e-04,0.0837188,1.90234
2.9640e-04,0.0839219,1.89953
2.9680e-04,0.0832969,1.89891
2.9720e-04,0.0833906,1.90984
2.9760e-04,0.0834063,1.8925
2.9800e-04,0.0821719,1.90328
2.9840e-04,0.0822031,1.89438
2.9880e-04,0.0823594,1.89766
2.9920e-04,0.0825938,1.90078
2.9960e-04,0.0826719,1.90078
3.0000e-04,0.0807969,1.89312
3.0040e-04,0.0812812,1.89922
3.0080e-04,0.0809844,1.90719
3.0120e-04,0.0808594,1.89453
3.0160e-04,0.0799219,1.90281
3.0200e-04,0.0794219,1.90312
3.0240e-04,0.0795,1.90406
3.0280e-04,0.0790625,1.89469
3.0320e-04,0.0781406,1.89609
3.0360e-04,0.0780938,1.89438
3.0400e-04,0.0778125,1.88906
3.0440e-04,0.0777344,1.89094
3.0480e-04,0.0769375,1.89047
3.0520e-04,0.0774062,1.89656
3.0560e-04,0.0763438,1.89359
3.0600e-04,0.0764219,1.89156
3.0640e-04,0.0765312,1.89078
3.0680e-04,0.0755156,1.89078
3.0720e-04,0.0753281,1.885
3.0760e-04,0.0743906,1.89656
3.0800e-04,0.074875,1.88406
3.0840e-04,0.0741875,1.88844
3.0880e-04,0.0736406,1.87547
3.0920e-04,0.0739531,1.88938
3.0960e-04,0.0741875,1.885
3.1000e-04,0.0725781,1.88
3.1040e-04,0.0734063,1.89
3.1080e-04,0.0720937,1.87422
3.1120e-04,0.0722813,1.87766
3.1160e-04,0.0722969,1.88453
3.1200e-04,0.0710156,1.87922
3.1240e-04,0.0707344,1.88453
3.1280e-04,0.0708437,1.88109
3.1320e-04,0.0706094,1.87438
3.1360e-04,0.069625,1.87625
3.1400e-04,0.0697344,1.87266
3.1440e-04,0.0689219,1.87234
3.1480e-04,0.068625,1.87656
3.1520e-04,0.0686094,1.87438
3.1560e-04,0.0684063,1.86813
3.1600e-04,0.0683437,1.87062
3.1640e-04,0.0672813,1.87031
3.1680e-04,0.0669531,1.86375
3.1720e-04,0.0674219,1.86062
3.1760e-04,0.0658438,1.87172
3.1800e-04,0.0662188,1.86781
3.1840e-04,0.0662031,1.865
3.1880e-04,0.06575,1.85922
3.1920e-04,0.0648438,1.86578
3.1960e-04,0.0645469,1.86078
3.2000e-04,0.064125,1.85953
3.2040e-04,0.0639375,1.85813
3.2080e-04,0.0637188,1.86234
3.2120e-04,0.0635469,1.855
3.2160e-04,0.0633438,1.85703
3.2200e-04,0.0635469,1.85531
3.2240e-04,0.0624063,1.85031
3.2280e-04,0.0626875,1.8525
3.2320e-04,0.062,1.85313
3.2360e-04,0.0615938,1.84813
3.2400e-04,0.0612188,1.85359
3.2440e-04,0.060875,1.84047
3.2480e-04,0.0601875,1.85125
3.2520e-04,0.0601563,1.84141
3.2560e-04,0.0604844,1.83984
3.2600e-04,0.0594688,1.84109
3.2640e-04,0.0597344,1.84078
3.2680e-04,0.0589063,1.83844
3.2720e-04,0.0592188,1.83891
3.2760e-04,0.0584687,1.83266
3.2800e-04,0.0582031,1.83453
3.2840e-04,0.0577031,1.84109
3.2880e-04,0.0576406,1.83609
3.2920e-04,0.0569375,1.82797
3.2960e-04,0.0563906,1.83203
3.3000e-04,0.0566562,1.81531
3.3040e-04,0.0565469,1.82734
3.3080e-04,0.05625,1.8225
3.3120e-04,0.0555,1.825
3.3160e-04,0.054,1.82734
3.3200e-04,0.055125,1.81937
3.3240e-04,0.0545469,1.82406
3.3280e-04,0.0546094,1.81688
3.3320e-04,0.0534375,1.81812
3.3360e-04,0.0526094,1.81234
3.3400e-04,0.0528281,1.81672
3.3440e-04,0.052375,1.81031
3.3480e-04,0.052,1.80656
3.3520e-04,0.0521875,1.80688
3.3560e-04,0.0514219,1.80422
3.3600e-04,0.0516406,1.80156
3.3640e-04,0.0510469,1.805
3.3680e-04,0.0500312,1.79797
3.3720e-04,0.05025,1.80531
3.3760e-04,0.0498281,1.80328
3.3800e-04,0.0485625,1.79672
3.3840e-04,0.0493906,1.79734
3.3880e-04,0.0492344,1.79734
3.3920e-04,0.0479531,1.79484
3.3960e-04,0.0480312,1.78906
3.4000e-04,0.0471094,1.79281
3.4040e-04,0.0479844,1.79406
3.4080e-04,0.0465938,1.78984
3.4120e-04,0.0469063,1.79
3.4160e-04,0.0460156,1.78047
3.4200e-04,0.0457813,1.78156
3.4240e-04,0.0453125,1.77859
3.4280e-04,0.0451094,1.78016
3.4320e-04,0.0449063,1.77625
3.4360e-04,0.0439219,1.77547
3.4400e-04,0.0445625,1.76
3.4440e-04,0.0430781,1.76391
3.4480e-04,0.0435313,1.76812
3.4520e-04,0.0424687,1.77156
3.4560e-04,0.0419531,1.75656
3.4600e-04,0.0419219,1.76172
3.4640e-04,0.0414844,1.75953
3.4680e-04,0.0413906,1.7575
3.4720e-04,0.0414687,1.76
3.4760e-04,0.0406562,1.75734
3.4800e-04,0.0402187,1.74109
3.4840e-04,0.0396875,1.74422
3.4880e-04,0.0395156,1.74422
3.4920e-04,0.038875,1.74875
3.4960e-04,0.0390313,1.74
3.5000e-04,0.03825,1.74281
3.5040e-04,0.0386875,1.73125
3.5080e-04,0.0380625,1.72984
3.5120e-04,0.0370938,1.73125
3.5160e-04,0.0366563,1.73266
3.5200e-04,0.0361094,1.73125
3.5240e-04,0.0362656,1.71625
3.5280e-04,0.0361094,1.71609
3.5320e-04,0.0359063,1.71922
3.5360e-04,0.0348281,1.71641
3.5400e-04,0.0340312,1.70656
3.5440e-04,0.0344844,1.70797
3.5480e-04,0.0339844,1.70594
3.5520e-04,0.0341562,1.70312
3.5560e-04,0.0328437,1.70031
3.5600e-04,0.0334062,1.69094
3.5640e-04,0.0324531,1.68781
3.5680e-04,0.0314063,1.69156
3.5720e-04,0.0312656,1.68406
3.5760e-04,0.031375,1.68609
3.5800e-04,0.0317031,1.68125
3.5840e-04,0.0302344,1.67312
3.5880e-04,0.030625,1.66453
3.5920e-04,0.0302344,1.67
3.5960e-04,0.0288906,1.66859
3.6000e-04,0.0296094,1.66437
3.6040e-04,0.0289531,1.65406
3.6080e-04,0.0285938,1.65531
3.6120e-04,0.029,1.64484
3.6160e-04,0.0277813,1.63875
3.6200e-04,0.027625,1.64078
3.6240e-04,0.027875,1.63719
3.6280e-04,0.027125,1.6375
3.6320e-04,0.0266406,1.62703
3.6360e-04,0.0261719,1.62938
3.6400e-04,0.026,1.62344
3.6440e-04,0.0249375,1.62281
3.6480e-04,0.0247344,1.61266
3.6520e-04,0.0248125,1.61297
3.6560e-04,0.0240938,1.60938
3.6600e-04,0.0242656,1.60891
3.6640e-04,0.02325,1.60438
3.6680e-04,0.0231406,1.59359
3.6720e-04,0.0228437,1.59125
3.6760e-04,0.0217344,1.58438
3.6800e-04,0.0216094,1.59172
3.6840e-04,0.0217813,1.58719
3.6880e-04,0.0202344,1.57047
3.6920e-04,0.0210313,1.5775
3.6960e-04,0.0207656,1.56688
3.7000e-04,0.0204688,1.56422
3.7040e-04,0.0197188,1.56062
3.7080e-04,0.0197656,1.55906
3.7120e-04,0.019625,1.55391
3.7160e-04,0.018,1.55172
3.7200e-04,0.0182344,1.54094
3.7240e-04,0.0175156,1.53844
3.7280e-04,0.0174688,1.53031
3.7320e-04,0.0171875,1.53125
3.7360e-04,0.0171563,1.52219
3.7400e-04,0.0166875,1.52594
3.7440e-04,0.0160469,1.52781
3.7480e-04,0.0155625,1.515
3.7520e-04,0.0157031,1.51422
3.7560e-04,0.0155469,1.50484
3.7600e-04,0.0146719,1.50016
3.7640e-04,0.0137813,1.49313
3.7680e-04,0.0133125,1.48687
3.7720e-04,0.0131875,1.49141
3.7760e-04,0.0126719,1.48063
3.7800e-04,0.013,1.465
3.7840e-04,0.0133594,1.46781
3.7880e-04,0.0115156,1.46813
3.7920e-04,0.0112344,1.46078
3.7960e-04,0.012125,1.45437
3.8000e-04,0.0110625,1.45312
3.8040e-04,0.0102188,1.44078
3.8080e-04,0.0100469,1.43344
3.8120e-04,0.0100781,1.44391
3.8160e-04,0.00885938,1.43234
3.8200e-04,0.00825,1.41641
3.8240e-04,0.00876563,1.41359
3.8280e-04,0.00929687,1.40828
3.8320e-04,0.00726563,1.40734
3.8360e-04,0.00784375,1.39047
3.8400e-04,0.00801563,1.38813
3.8440e-04,0.00603125,1.39047
3.8480e-04,0.006375,1.38344
3.8520e-04,0.00628125,1.36844
3.8560e-04,0.00570312,1.35906
3.8600e-04,0.0045625,1.35703
3.8640e-04,0.00584375,1.33891
3.8680e-04,0.00546875,1.33813
3.8720e-04,0.00515625,1.32109
3.8760e-04,0.00429688,1.30937
3.8800e-04,0.00335937,1.29672
3.8840e-04,0.00532813,1.26906
3.8880e-04,0.00284375,1.25953
3.8920e-04,0.002625,1.23812
3.8960e-04,0.00414063,1.21719
3.9000e-04,0.00101563,1.19672
3.9040e-04,0.00259375,1.17672
3.9080e-04,0.00251563,1.15922
3.9120e-04,0.00226562,1.14172
3.9160e-04,0.00129688,1.10922
3.9200e-04,0.000828125,1.09547
3.9240e-04,0.0026875,1.08047
3.9280e-04,-0.000140625,1.05828
3.9320e-04,0.00040625,1.03422
3.9360e-04,0.00126563,1.02578
3.9400e-04,-0.0033125,1.01109
3.9440e-04,0.000796875,0.994375
3.9480e-04,-0.0016875,0.988437
3.9520e-04,-0.00273438,0.971562
3.9560e-04,0.000625,0.951875
3.9600e-04,-0.004875,0.946406
3.9640e-04,0.0001875,0.93625
3.9680e-04,-0.003,0.939844
3.9720e-04,-0.0031875,0.918906
3.9760e-04,-0.0019375,0.904219
3.9800e-04,-0.00740625,0.905156
3.9840e-04,-0.00114062,0.888906
3.9880e-04,-0.00801563,0.892188
3.9920e-04,-0.00328125,0.875
3.9960e-04,-0.00535938,0.880938
4.0000e-04,-0.00740625,0.851719
4.0040e-04,-0.00198438,0.857656
4.0080e-04,-0.0114375,0.846875
4.0120e-04,-0.00292187,0.829688
4.0160e-04,-0.0108906,0.844219
4.0200e-04,-0.0054375,0.80875
4.0240e-04,-0.00823438,0.829688
4.0280e-04,-0.0096875,0.800469
4.0320e-04,-0.0051875,0.802188
4.0360e-04,-0.0142344,0.797969
4.0400e-04,-0.00401563,0.778906
4.0440e-04,-0.0148906,0.794844
4.0480e-04,-0.0045625,0.769844
4.0520e-04,-0.01525,0.781875
4.0560e-04,-0.00892188,0.754219
4.0600e-04,-0.0129219,0.766094
4.0640e-04,-0.0124219,0.745
4.0680e-04,-0.00935937,0.754375
4.0720e-04,-0.0158281,0.730156
4.0760e-04,-0.00773437,0.7275
4.0800e-04,-0.0184687,0.727344
4.0840e-04,-0.00692188,0.730313
4.0880e-04,-0.0206719,0.727031
4.0920e-04,-0.00775,0.704219
4.0960e-04,-0.0210469,0.716406
4.1000e-04,-0.0100313,0.689844
4.1040e-04,-0.0210781,0.709844
4.1080e-04,-0.0104219,0.672969
4.1120e-04,-0.0208906,0.701719
4.1160e-04,-0.0135156,0.652188
4.1200e-04,-0.0202813,0.692031
4.1240e-04,-0.0155,0.647969
4.1280e-04,-0.0199688,0.676875
4.1320e-04,-0.0173906,0.635313
4.1360e-04,-0.0185156,0.6725
4.1400e-04,-0.0193906,0.614688
4.1440e-04,-0.0197031,0.653906
4.1480e-04,-0.0205781,0.615313
4.1520e-04,-0.0192969,0.6425
4.1560e-04,-0.0218438,0.615
4.1600e-04,-0.0197969,0.639219
4.1640e-04,-0.0221406,0.595156
4.1680e-04,-0.0209219,0.628281
4.1720e-04,-0.0226406,0.588438
4.1760e-04,-0.0215625,0.624531
4.1800e-04,-0.0224531,0.578906
4.1840e-04,-0.0219375,0.613906
4.1880e-04,-0.0227031,0.565625
4.1920e-04,-0.0249531,0.605781
4.1960e-04,-0.0219219,0.558125
4.2000e-04,-0.0272656,0.603906
4.2040e-04,-0.0212031,0.545625
4.2080e-04,-0.0292969,0.596406
4.2120e-04,-0.0200781,0.54
4.2160e-04,-0.0318594,0.587344
4.2200e-04,-0.0189375,0.532031
4.2240e-04,-0.0334375,0.569531
4.2280e-04,-0.0187969,0.529219
4.2320e-04,-0.0354375,0.555937
4.2360e-04,-0.0185156,0.519687
4.2400e-04,-0.0365625,0.541563
