Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-05,
Horizontal Delay,-8e-07,
Sample Interval,4e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,10
Vertical Position,-0.04,-0.06
,,
,,
,,
Label,,
TIME,CH1,CH2
-5.4400e-06,-6.94375,10.6094
-5.4000e-06,-6.93906,10.6391
-5.3600e-06,-6.94844,10.6922
-5.3200e-06,-6.94766,10.6922
-5.2800e-06,-6.94922,10.6922
-5.2400e-06,-6.96719,10.6813
-5.2000e-06,-6.94844,10.7172
-5.1600e-06,-6.97344,10.7219
-5.1200e-06,-6.94219,10.6625
-5.0800e-06,-6.97578,10.7328
-5.0400e-06,-6.94531,10.6656
-5.0000e-06,-6.93594,10.6531
-4.9600e-06,-6.94531,10.6688
-4.9200e-06,-6.95312,10.6984
-4.8800e-06,-6.95625,10.7063
-4.8400e-06,-6.96172,10.6828
-4.8000e-06,-6.94844,10.6219
-4.7600e-06,-6.94531,10.7031
-4.7200e-06,-6.91641,10.7063
-4.6800e-06,-6.925,10.6562
-4.6400e-06,-7.00859,10.6297
-4.6000e-06,-6.92813,10.6109
-4.5600e-06,-6.97266,10.6969
-4.5200e-06,-6.96641,10.6875
-4.4800e-06,-6.96406,10.6391
-4.4400e-06,-6.99609,10.6547
-4.4000e-06,-6.93281,10.725
-4.3600e-06,-6.92969,10.7016
-4.3200e-06,-6.97031,10.6516
-4.2800e-06,-6.94219,10.6984
-4.2400e-06,-6.9625,10.6797
-4.2000e-06,-6.94219,10.7219
-4.1600e-06,-6.95938,10.7641
-4.1200e-06,-6.94375,10.7453
-4.0800e-06,-6.97734,10.6859
-4.0400e-06,-6.94141,10.6719
-4.0000e-06,-6.96172,10.675
-3.9600e-06,-6.93438,10.6891
-3.9200e-06,-6.97891,10.6219
-3.8800e-06,-6.96328,10.6844
-3.8400e-06,-6.95625,10.6891
-3.8000e-06,-6.95391,10.6344
-3.7600e-06,-6.9625,10.7297
-3.7200e-06,-6.97656,10.6781
-3.6800e-06,-6.93281,10.6813
-3.6400e-06,-6.95391,10.6469
-3.6000e-06,-6.93359,10.6453
-3.5600e-06,-6.93125,10.7
-3.5200e-06,-6.95078,10.7531
-3.4800e-06,-6.97422,10.6406
-3.4400e-06,-7.0125,10.6
-3.4000e-06,-6.98281,10.7328
-3.3600e-06,-6.94531,10.7234
-3.3200e-06,-6.95,10.7234
-3.2800e-06,-6.93125,10.7094
-3.2400e-06,-6.95312,10.6422
-3.2000e-06,-6.96953,10.6328
-3.1600e-06,-6.94531,10.6578
-3.1200e-06,-6.95781,10.7719
-3.0800e-06,-6.93516,10.65
-3.0400e-06,-6.94297,10.6719
-3.0000e-06,-6.94688,10.6328
-2.9600e-06,-6.95156,10.7719
-2.9200e-06,-6.96875,10.6406
-2.8800e-06,-6.94922,10.675
-2.8400e-06,-6.94375,10.7484
-2.8000e-06,-6.97891,10.6297
-2.7600e-06,-6.93125,10.7109
-2.7200e-06,-6.94922,10.6781
-2.6800e-06,-6.94297,10.6734
-2.6400e-06,-6.97891,10.6109
-2.6000e-06,-6.97578,10.7438
-2.5600e-06,-6.96016,10.7719
-2.5200e-06,-6.95156,10.7109
-2.4800e-06,-6.95859,10.6578
-2.4400e-06,-6.95938,10.6953
-2.4000e-06,-6.97891,10.6703
-2.3600e-06,-6.92188,10.6688
-2.3200e-06,-6.94062,10.6859
-2.2800e-06,-6.97813,10.6516
-2.2400e-06,-6.95547,10.6875
-2.2000e-06,-6.97344,10.6391
-2.1600e-06,-6.96797,10.6391
-2.1200e-06,-6.98125,10.6281
-2.0800e-06,-7.00156,10.6375
-2.0400e-06,-6.96953,10.7188
-2.0000e-06,-6.96328,10.6969
-1.9600e-06,-6.97344,10.6813
-1.9200e-06,-6.94844,10.6484
-1.8800e-06,-6.95234,10.7266
-1.8400e-06,-6.97578,10.6719
-1.8000e-06,-6.92422,10.5922
-1.7600e-06,-6.95938,10.65
-1.7200e-06,-6.96484,10.6594
-1.6800e-06,-6.92266,10.6531
-1.6400e-06,-6.97656,10.6406
-1.6000e-06,-6.99844,10.6734
-1.5600e-06,-6.91484,10.6234
-1.5200e-06,-6.97031,10.7109
-1.4800e-06,-6.96797,10.6688
-1.4400e-06,-6.97813,10.6672
-1.4000e-06,-6.96641,10.7359
-1.3600e-06,-6.95078,10.7
-1.3200e-06,-6.91953,10.6828
-1.2800e-06,-6.94453,10.6906
-1.2400e-06,-6.96641,10.75
-1.2000e-06,-6.94688,10.6813
-1.1600e-06,-6.97031,10.6422
-1.1200e-06,-6.97422,10.6703
-1.0800e-06,-6.94922,10.7234
-1.0400e-06,-6.93906,10.6906
-1.0000e-06,-6.97578,10.6828
-9.6000e-07,-6.95781,10.7141
-9.2000e-07,-6.925,10.6547
-8.8000e-07,-6.93984,10.6125
-8.4000e-07,-6.97891,10.6219
-8.0000e-07,-6.94141,10.6703
-7.6000e-07,-6.94141,10.7
-7.2000e-07,-6.94219,10.7562
-6.8000e-07,-6.96953,10.6344
-6.4000e-07,-6.97031,10.7531
-6.0000e-07,-6.98828,10.6141
-5.6000e-07,-6.96641,10.75
-5.2000e-07,-6.94844,10.6875
-4.8000e-07,-6.97266,10.6766
-4.4000e-07,-6.97422,10.6813
-4.0000e-07,-6.96016,10.7547
-3.6000e-07,-6.95703,10.7141
-3.2000e-07,-6.95156,10.6953
-2.8000e-07,-6.92266,10.6141
-2.4000e-07,-6.94219,10.6359
-2.0000e-07,-6.97109,10.6734
-1.6000e-07,-6.95547,10.75
-1.2000e-07,-6.96797,10.7188
-8.0000e-08,-6.92734,10.6531
-4.0000e-08,-5.69453,10.8391
0.0000e+00,6.59141,12.3438
4.0000e-08,7.83125,10.9172
8.0000e-08,7.85938,10.6781
1.2000e-07,7.9125,11.3797
1.6000e-07,7.86406,10.7109
2.0000e-07,7.86953,11
2.4000e-07,7.86797,11.2688
2.8000e-07,7.81953,10.9172
3.2000e-07,7.81875,11.0266
3.6000e-07,7.84688,11.0188
4.0000e-07,7.80234,11.0312
4.4000e-07,7.79297,11.1484
4.8000e-07,7.81172,11.1344
5.2000e-07,7.79297,11.0203
5.6000e-07,7.82109,11.0547
6.0000e-07,7.77188,11.1047
6.4000e-07,7.79375,11.0438
6.8000e-07,7.73672,11.1375
7.2000e-07,7.77422,11.0234
7.6000e-07,7.74297,10.9906
8.0000e-07,7.78516,11.0703
8.4000e-07,7.75391,11.0359
8.8000e-07,7.75156,11.1031
9.2000e-07,7.72188,11.0328
9.6000e-07,7.74375,11.0578
1.0000e-06,7.74609,11.1031
1.0400e-06,7.71094,11.0672
1.0800e-06,7.71719,10.9828
1.1200e-06,7.73672,11.0297
1.1600e-06,7.70313,11.0859
1.2000e-06,7.69609,11.0875
1.2400e-06,7.75156,11.0062
1.2800e-06,7.76406,11.1031
1.3200e-06,7.67891,11.0734
1.3600e-06,7.71641,11.0672
1.4000e-06,7.70391,10.9922
1.4400e-06,7.68516,11.0828
1.4800e-06,7.68672,11.0594
1.5200e-06,7.73125,11.0609
1.5600e-06,7.72578,11.075
1.6000e-06,7.68984,11.0516
1.6400e-06,7.72109,11.0453
1.6800e-06,7.73438,11.025
1.7200e-06,7.6875,11.0125
1.7600e-06,7.69844,11.0281
1.8000e-06,7.71406,10.9953
1.8400e-06,7.68984,11.0344
1.8800e-06,7.70625,11.075
1.9200e-06,7.68203,11.0469
1.9600e-06,7.65391,11.0047
2.0000e-06,7.68594,11.05
2.0400e-06,7.68828,11.0219
2.0800e-06,7.69375,11.0766
2.1200e-06,7.72031,11.0563
2.1600e-06,7.67266,11.0078
2.2000e-06,7.64922,11.0125
2.2400e-06,7.66641,10.9297
2.2800e-06,7.65156,10.9547
2.3200e-06,7.66953,10.9828
2.3600e-06,7.68984,11.0203
2.4000e-06,7.67734,10.9906
2.4400e-06,7.66563,11
2.4800e-06,7.67031,11.0047
2.5200e-06,7.68906,11.0281
2.5600e-06,7.7375,11.0438
2.6000e-06,7.66094,11.0609
2.6400e-06,7.64453,11.0188
2.6800e-06,7.66406,10.9594
2.7200e-06,7.67188,11.0578
2.7600e-06,7.67969,11.0781
2.8000e-06,7.64688,10.9969
2.8400e-06,7.63203,10.9688
2.8800e-06,7.64844,11.0031
2.9200e-06,7.66797,10.9969
2.9600e-06,7.65547,11.0125
3.0000e-06,7.64141,11.0438
3.0400e-06,7.65703,10.9734
3.0800e-06,7.66797,10.9203
3.1200e-06,7.72813,10.9578
3.1600e-06,7.69141,10.9781
3.2000e-06,7.67266,11.0453
3.2400e-06,7.67969,11.0312
3.2800e-06,7.7,10.9531
3.3200e-06,7.65313,11
3.3600e-06,7.66719,10.9422
3.4000e-06,7.64688,10.9906
3.4400e-06,7.69922,11.0062
3.4800e-06,7.64688,11.0719
3.5200e-06,7.65313,11.0766
3.5600e-06,7.66484,11.0359
3.6000e-06,7.68516,11.0281
3.6400e-06,7.60391,10.9297
3.6800e-06,7.675,10.9578
3.7200e-06,7.65391,11.1125
3.7600e-06,7.68828,11.0344
3.8000e-06,7.69766,11.0672
3.8400e-06,7.64375,11.05
3.8800e-06,7.64609,11.0375
3.9200e-06,7.64844,10.9859
3.9600e-06,7.65469,10.9813
4.0000e-06,7.63906,11.0172
4.0400e-06,7.64609,11.0328
4.0800e-06,7.64531,10.9891
4.1200e-06,7.61563,11.0484
4.1600e-06,7.66797,10.9953
4.2000e-06,7.675,11.0391
4.2400e-06,7.65078,11.0469
4.2800e-06,7.65391,10.9813
4.3200e-06,7.62656,11.0609
4.3600e-06,7.64922,11.0312
4.4000e-06,7.64922,11.0156
4.4400e-06,7.64922,11.0656
4.4800e-06,7.68438,11.0406
4.5200e-06,7.61641,11.0016
4.5600e-06,7.65234,11.0344
4.6000e-06,7.64609,10.9719
4.6400e-06,7.65703,11
4.6800e-06,7.64766,11.0484
4.7200e-06,7.65156,10.9797
4.7600e-06,7.64609,10.9922
4.8000e-06,7.64531,11.0687
4.8400e-06,7.62188,11.0781
4.8800e-06,7.62266,11.0188
4.9200e-06,7.63359,11.0719
4.9600e-06,7.65625,10.9875
5.0000e-06,7.63672,11.0078
5.0400e-06,7.62656,10.9797
5.0800e-06,7.65313,11.0125
5.1200e-06,7.63672,10.9828
5.1600e-06,7.62969,11.0594
5.2000e-06,7.63203,10.9828
5.2400e-06,7.60234,10.9688
5.2800e-06,7.63281,11.0156
5.3200e-06,7.62344,11.0484
5.3600e-06,7.60938,10.9891
5.4000e-06,7.62109,10.9656
5.4400e-06,7.60234,11.05
5.4800e-06,7.67891,10.8969
5.5200e-06,7.61641,10.9391
5.5600e-06,7.62969,11.0922
5.6000e-06,7.63906,10.9625
5.6400e-06,7.63281,11
5.6800e-06,7.64219,11.0188
5.7200e-06,7.62344,10.9969
5.7600e-06,7.66641,11.0078
5.8000e-06,7.67734,10.9844
5.8400e-06,7.59922,10.9813
5.8800e-06,7.60938,10.9859
5.9200e-06,7.60703,10.8734
5.9600e-06,7.60938,10.9781
6.0000e-06,7.61016,10.9437
6.0400e-06,7.62813,10.9359
6.0800e-06,7.62813,10.8625
6.1200e-06,7.62891,10.825
6.1600e-06,7.59453,10.8234
6.2000e-06,7.61328,10.8
6.2400e-06,7.59922,10.775
6.2800e-06,7.63203,10.7578
6.3200e-06,7.64922,10.7391
6.3600e-06,7.63438,10.7172
6.4000e-06,7.61797,10.7266
6.4400e-06,7.62813,10.6891
6.4800e-06,7.62188,10.6047
6.5200e-06,7.62578,10.5766
6.5600e-06,7.63047,10.5734
6.6000e-06,7.63906,10.5188
6.6400e-06,7.64219,10.5156
6.6800e-06,7.61328,10.4188
6.7200e-06,7.61563,10.2812
6.7600e-06,7.60625,10.25
6.8000e-06,7.59453,10.2578
6.8400e-06,7.62031,10.1813
6.8800e-06,7.62031,10.2547
6.9200e-06,7.57031,10.1
6.9600e-06,7.58047,10.1422
7.0000e-06,7.58203,10.0969
7.0400e-06,7.65313,10.0328
7.0800e-06,7.63203,9.99531
7.1200e-06,7.63281,9.95781
7.1600e-06,7.60625,9.91875
7.2000e-06,7.63125,9.91875
7.2400e-06,7.63281,9.79531
7.2800e-06,7.59609,9.85469
7.3200e-06,7.60234,9.92812
7.3600e-06,7.62734,9.80469
7.4000e-06,7.60781,9.79063
7.4400e-06,7.57734,9.79531
7.4800e-06,7.59766,9.67344
7.5200e-06,7.60234,9.76719
7.5600e-06,7.64297,9.70469
7.6000e-06,7.62422,9.67344
7.6400e-06,7.61719,9.64375
7.6800e-06,7.58281,9.7375
7.7200e-06,7.61875,9.62656
7.7600e-06,7.60547,9.57812
7.8000e-06,7.58203,9.575
7.8400e-06,7.59922,9.55781
7.8800e-06,7.59063,9.59531
7.9200e-06,7.59766,9.44063
7.9600e-06,7.59766,9.40625
8.0000e-06,7.57813,9.36562
8.0400e-06,7.60234,9.32969
8.0800e-06,7.60781,9.32031
8.1200e-06,7.58047,9.44063
8.1600e-06,7.62656,9.35156
8.2000e-06,7.59063,9.33437
8.2400e-06,7.59453,9.29375
8.2800e-06,7.6,9.24844
8.3200e-06,7.60781,9.29844
8.3600e-06,7.59688,9.31094
8.4000e-06,7.59922,9.18281
8.4400e-06,7.62422,9.21719
8.4800e-06,7.58203,9.10781
8.5200e-06,7.625,9.125
8.5600e-06,7.61953,9.10469
8.6000e-06,7.56875,9.04063
8.6400e-06,7.58203,9.0375
8.6800e-06,7.57813,9.1125
8.7200e-06,7.61406,9.02031
8.7600e-06,7.61094,8.97188
8.8000e-06,7.59141,8.95312
8.8400e-06,7.54922,8.9
8.8800e-06,7.5625,9.01875
8.9200e-06,7.58984,8.84219
8.9600e-06,7.56875,8.85156
9.0000e-06,7.56797,8.8625
9.0400e-06,7.57031,8.87344
9.0800e-06,7.57891,8.76094
9.1200e-06,7.56484,8.75
9.1600e-06,7.53984,8.725
9.2000e-06,7.61094,8.63125
9.2400e-06,7.59063,8.61094
9.2800e-06,7.59609,8.68125
9.3200e-06,7.56953,8.675
9.3600e-06,7.53984,8.63438
9.4000e-06,7.56484,8.62187
9.4400e-06,7.57109,8.58906
9.4800e-06,7.5875,8.57188
9.5200e-06,7.57266,8.53125
9.5600e-06,7.57188,8.44844
9.6000e-06,7.56563,8.51094
9.6400e-06,7.58203,8.425
9.6800e-06,7.58125,8.37656
9.7200e-06,7.60781,8.46406
9.7600e-06,7.57188,8.35625
9.8000e-06,7.58828,8.29375
9.8400e-06,7.58203,8.35156
9.8800e-06,7.58047,8.2375
9.9200e-06,7.55625,8.30625
9.9600e-06,7.57344,8.20312
1.0000e-05,7.55703,8.24375
1.0040e-05,7.55234,8.15938
1.0080e-05,7.54922,8.13906
1.0120e-05,7.57422,8.07656
1.0160e-05,7.55078,8.15781
1.0200e-05,7.59688,8.04531
1.0240e-05,7.56719,8.11875
1.0280e-05,7.56719,8.08906
1.0320e-05,7.5625,7.99844
1.0360e-05,7.57656,7.975
1.0400e-05,7.60156,7.90938
1.0440e-05,7.55703,7.91719
1.0480e-05,7.52813,7.975
1.0520e-05,7.55078,7.9
1.0560e-05,7.58281,7.88125
1.0600e-05,7.53828,7.92812
1.0640e-05,7.55859,7.90469
1.0680e-05,7.55469,7.75469
1.0720e-05,7.55156,7.80938
1.0760e-05,7.54453,7.76406
1.0800e-05,7.54063,7.69531
1.0840e-05,7.56953,7.70156
1.0880e-05,7.57578,7.70156
1.0920e-05,7.57734,7.71406
1.0960e-05,7.50469,7.71719
1.1000e-05,7.5875,7.62344
1.1040e-05,7.56563,7.65
1.1080e-05,7.56719,7.63906
1.1120e-05,7.57422,7.57188
1.1160e-05,7.54766,7.59219
1.1200e-05,7.52734,7.57656
1.1240e-05,7.55703,7.525
1.1280e-05,7.57422,7.3875
1.1320e-05,7.55313,7.48594
1.1360e-05,7.56953,7.36094
1.1400e-05,7.55703,7.47188
1.1440e-05,7.62422,7.41094
1.1480e-05,7.56094,7.48906
1.1520e-05,7.59453,7.375
1.1560e-05,7.55234,7.30781
1.1600e-05,7.57031,7.33437
1.1640e-05,7.58047,7.325
1.1680e-05,7.53828,7.30312
1.1720e-05,7.58438,7.25313
1.1760e-05,7.52188,7.25313
1.1800e-05,7.54688,7.10938
1.1840e-05,7.55391,7.1375
1.1880e-05,7.55156,7.16406
1.1920e-05,7.525,7.10938
1.1960e-05,7.57813,7.05938
1.2000e-05,7.53281,7.08125
1.2040e-05,7.55938,7.125
1.2080e-05,7.53594,6.99844
1.2120e-05,7.56875,6.98906
1.2160e-05,7.57109,7.025
1.2200e-05,7.525,7.00469
1.2240e-05,7.53828,6.84375
1.2280e-05,7.55156,6.91719
1.2320e-05,7.56797,6.92969
1.2360e-05,7.55234,6.90781
1.2400e-05,7.50781,6.85625
1.2440e-05,7.53672,6.78906
1.2480e-05,7.51953,6.79219
1.2520e-05,7.53281,6.88438
1.2560e-05,7.57109,6.80938
1.2600e-05,7.54922,6.67188
1.2640e-05,7.54141,6.75469
1.2680e-05,7.56406,6.65469
1.2720e-05,7.55391,6.68594
1.2760e-05,7.52734,6.67188
1.2800e-05,7.56094,6.60625
1.2840e-05,7.51563,6.63438
1.2880e-05,7.53516,6.57031
1.2920e-05,7.53125,6.61406
1.2960e-05,7.51875,6.5125
1.3000e-05,7.53438,6.50156
1.3040e-05,7.53672,6.49062
1.3080e-05,7.54531,6.51406
1.3120e-05,7.475,6.54375
1.3160e-05,7.51094,6.40938
1.3200e-05,7.52813,6.40313
1.3240e-05,7.53203,6.41719
1.3280e-05,7.51328,6.2875
1.3320e-05,7.55781,6.31563
1.3360e-05,7.50703,6.30469
1.3400e-05,7.55,6.31563
1.3440e-05,7.51953,6.30312
1.3480e-05,7.52656,6.32656
1.3520e-05,7.53516,6.16094
1.3560e-05,7.51172,6.15313
1.3600e-05,7.54063,6.07031
1.3640e-05,7.50781,6.20156
1.3680e-05,7.53828,6.13594
1.3720e-05,7.54063,5.95937
1.3760e-05,7.55391,6.11875
1.3800e-05,7.56172,6.11719
1.3840e-05,7.49609,5.94219
1.3880e-05,7.54766,5.9875
1.3920e-05,7.49531,5.84375
1.3960e-05,7.55781,5.90313
1.4000e-05,7.51563,5.93125
1.4040e-05,7.55781,5.94219
1.4080e-05,7.54375,5.85469
1.4120e-05,7.53984,5.80156
1.4160e-05,7.48047,5.81094
1.4200e-05,7.52813,5.77344
1.4240e-05,7.51094,5.73281
1.4280e-05,7.50078,5.75938
1.4320e-05,7.53125,5.74375
1.4360e-05,7.50313,5.71875
1.4400e-05,7.51484,5.70781
1.4440e-05,7.50156,5.69219
1.4480e-05,7.52813,5.64687
1.4520e-05,7.53281,5.70625
1.4560e-05,7.51953,5.68281
1.4600e-05,7.53516,5.60313
1.4640e-05,7.4875,5.625
1.4680e-05,7.51406,5.53281
1.4720e-05,7.49453,5.5125
1.4760e-05,7.49141,5.47969
1.4800e-05,7.50547,5.45781
1.4840e-05,7.53438,5.46563
1.4880e-05,7.51563,5.37188
1.4920e-05,7.525,5.375
1.4960e-05,7.51016,5.375
1.5000e-05,7.48203,5.32344
1.5040e-05,7.51719,5.3875
1.5080e-05,7.50391,5.31875
1.5120e-05,7.54297,5.26875
1.5160e-05,7.52344,5.27969
1.5200e-05,7.50938,5.26562
1.5240e-05,7.51563,5.21563
1.5280e-05,7.45625,5.14062
1.5320e-05,7.4875,5.11094
1.5360e-05,7.52031,5.10313
1.5400e-05,7.51016,5.12969
1.5440e-05,7.45938,5.09688
1.5480e-05,7.51328,5.05
1.5520e-05,7.50078,5.05312
1.5560e-05,7.49844,4.92344
1.5600e-05,7.50234,4.99219
1.5640e-05,7.5125,4.93125
1.5680e-05,7.51484,4.93281
1.5720e-05,7.47813,4.93281
1.5760e-05,7.49219,4.85938
1.5800e-05,7.48828,4.83906
1.5840e-05,7.51641,4.7875
1.5880e-05,7.49531,4.85156
1.5920e-05,7.53047,4.83594
1.5960e-05,7.51328,4.7375
1.6000e-05,7.4875,4.68281
1.6040e-05,7.50859,4.72656
1.6080e-05,7.47578,4.69219
1.6120e-05,7.47734,4.66563
1.6160e-05,7.49453,4.7
1.6200e-05,7.50938,4.54531
1.6240e-05,7.55234,4.53281
1.6280e-05,7.49063,4.61562
1.6320e-05,7.53672,4.53125
1.6360e-05,7.46406,4.51406
1.6400e-05,7.48125,4.475
1.6440e-05,7.47969,4.45469
1.6480e-05,7.46719,4.42188
1.6520e-05,7.50078,4.3375
1.6560e-05,7.49219,4.33437
1.6600e-05,7.49844,4.29531
1.6640e-05,7.50547,4.26406
1.6680e-05,7.45156,4.31406
1.6720e-05,7.50547,4.29531
1.6760e-05,7.4875,4.26406
1.6800e-05,7.47266,4.16719
1.6840e-05,7.50391,4.1875
1.6880e-05,7.46016,4.14375
1.6920e-05,7.52422,4.13281
1.6960e-05,7.49531,4.13281
1.7000e-05,7.52891,4.12344
1.7040e-05,7.46563,4.11875
1.7080e-05,7.49453,4.09531
1.7120e-05,7.46328,4.025
1.7160e-05,7.48516,3.97969
1.7200e-05,7.49063,4.0125
1.7240e-05,7.48672,4.00938
1.7280e-05,7.45938,3.93438
1.7320e-05,7.50156,3.86563
1.7360e-05,7.47578,3.92188
1.7400e-05,7.51094,3.85938
1.7440e-05,7.49688,3.83125
1.7480e-05,7.43125,3.87344
1.7520e-05,7.46484,3.83281
1.7560e-05,7.46953,3.74688
1.7600e-05,7.48203,3.7875
1.7640e-05,7.47656,3.71094
1.7680e-05,7.42734,3.73125
1.7720e-05,7.4875,3.6625
1.7760e-05,7.44688,3.58125
1.7800e-05,7.43906,3.67813
1.7840e-05,7.46641,3.55625
1.7880e-05,7.47891,3.59531
1.7920e-05,7.48906,3.53594
1.7960e-05,7.48359,3.60469
1.8000e-05,7.45313,3.53281
1.8040e-05,7.47266,3.52188
1.8080e-05,7.45547,3.425
1.8120e-05,7.47813,3.35781
1.8160e-05,7.45391,3.44063
1.8200e-05,7.49844,3.35938
1.8240e-05,7.50391,3.34063
1.8280e-05,7.47578,3.28125
1.8320e-05,7.44688,3.25938
1.8360e-05,7.46797,3.32031
1.8400e-05,7.48438,3.25938
1.8440e-05,7.4625,3.27813
1.8480e-05,7.50781,3.29063
1.8520e-05,7.46953,3.08125
1.8560e-05,7.51016,3.11094
1.8600e-05,7.50313,3.22656
1.8640e-05,7.44297,3.11094
1.8680e-05,7.49531,3.09844
1.8720e-05,7.46406,3.04844
1.8760e-05,7.46953,3.06094
1.8800e-05,7.50781,3.05
1.8840e-05,7.47188,3.03594
1.8880e-05,7.46953,3.09219
1.8920e-05,7.43516,3.03125
1.8960e-05,7.45156,3.02188
1.9000e-05,7.46484,2.84063
1.9040e-05,7.46172,2.90313
1.9080e-05,7.45469,2.86719
1.9120e-05,7.46016,2.84063
1.9160e-05,7.49375,2.77969
1.9200e-05,7.44375,2.74219
1.9240e-05,7.45078,2.78594
1.9280e-05,7.44922,2.675
1.9320e-05,7.46875,2.74688
1.9360e-05,7.475,2.7125
1.9400e-05,7.39531,2.62656
1.9440e-05,7.44141,2.59219
1.9480e-05,7.48438,2.59063
1.9520e-05,7.45234,2.55469
1.9560e-05,7.46797,2.57031
1.9600e-05,7.47578,2.57656
1.9640e-05,7.44219,2.50156
1.9680e-05,7.44531,2.55625
1.9720e-05,7.46953,2.52656
1.9760e-05,7.45547,2.50469
1.9800e-05,7.46875,2.39531
1.9840e-05,7.46953,2.38594
1.9880e-05,7.44453,2.33125
1.9920e-05,7.50078,2.35938
1.9960e-05,7.48516,2.35156
2.0000e-05,7.50781,2.28594
2.0040e-05,7.45391,2.2625
2.0080e-05,7.41875,2.28594
2.0120e-05,7.42188,2.15156
2.0160e-05,7.42578,2.14375
2.0200e-05,7.46563,2.20156
2.0240e-05,7.41953,2.15625
2.0280e-05,7.4625,2.10938
2.0320e-05,7.4625,2.17969
2.0360e-05,7.44453,2.01719
2.0400e-05,7.43438,2.12188
2.0440e-05,7.43828,2.01719
2.0480e-05,7.43984,2.08125
2.0520e-05,7.42422,1.99844
2.0560e-05,7.45703,1.95469
2.0600e-05,7.45313,1.88906
2.0640e-05,7.44844,1.925
2.0680e-05,7.4125,1.82344
2.0720e-05,7.41875,1.85156
2.0760e-05,7.46875,1.76094
2.0800e-05,7.45625,1.79844
2.0840e-05,7.40391,1.82656
2.0880e-05,7.45313,1.7625
2.0920e-05,7.42344,1.6375
2.0960e-05,7.45469,1.75313
2.1000e-05,7.44063,1.69688
2.1040e-05,7.41719,1.66875
2.1080e-05,7.38594,1.65625
2.1120e-05,7.45547,1.65156
2.1160e-05,7.42734,1.61875
2.1200e-05,7.43984,1.67656
2.1240e-05,7.46953,1.46719
2.1280e-05,7.39141,1.5375
2.1320e-05,7.43828,1.47813
2.1360e-05,7.41953,1.49219
2.1400e-05,7.44297,1.48438
2.1440e-05,7.40547,1.525
2.1480e-05,7.44609,1.40625
2.1520e-05,7.45391,1.45
2.1560e-05,7.4125,1.40781
2.1600e-05,7.45234,1.3875
2.1640e-05,7.42344,1.33281
2.1680e-05,7.39453,1.33906
2.1720e-05,7.41563,1.31563
2.1760e-05,7.43438,1.29688
2.1800e-05,7.42344,1.18906
2.1840e-05,7.43281,1.3125
2.1880e-05,7.41484,1.29063
2.1920e-05,7.45078,1.14844
2.1960e-05,7.39141,1.25313
2.2000e-05,7.4375,1.12813
2.2040e-05,7.39609,1.12188
2.2080e-05,7.44922,0.995313
2.2120e-05,7.45469,1.11094
2.2160e-05,7.43281,1.06875
2.2200e-05,7.42578,1.03281
2.2240e-05,7.44531,1.03906
2.2280e-05,7.44063,0.99375
2.2320e-05,7.45156,0.939063
2.2360e-05,7.43281,0.925
2.2400e-05,7.38984,0.965625
2.2440e-05,7.40156,0.923438
2.2480e-05,7.40703,0.901563
2.2520e-05,7.40078,0.820313
2.2560e-05,7.42109,0.795313
2.2600e-05,7.42109,0.73125
2.2640e-05,7.43984,0.75625
2.2680e-05,7.4125,0.717188
2.2720e-05,7.40391,0.664063
2.2760e-05,7.42422,0.764063
2.2800e-05,7.38203,0.703125
2.2840e-05,7.42891,0.696875
2.2880e-05,7.42109,0.667188
2.2920e-05,7.4625,0.678125
2.2960e-05,7.425,0.695313
2.3000e-05,7.43438,0.6
2.3040e-05,7.42734,0.614063
2.3080e-05,7.43359,0.60625
2.3120e-05,7.43125,0.6
2.3160e-05,7.39375,0.584375
2.3200e-05,7.43984,0.609375
2.3240e-05,7.41016,0.610938
2.3280e-05,7.39453,0.525
2.3320e-05,7.41641,0.56875
2.3360e-05,7.39609,0.554688
2.3400e-05,7.41328,0.554688
2.3440e-05,7.40078,0.5625
2.3480e-05,7.38906,0.49375
2.3520e-05,7.42891,0.525
2.3560e-05,7.38516,0.495313
2.3600e-05,7.42578,0.434375
2.3640e-05,7.40391,0.35625
2.3680e-05,7.41641,0.3875
2.3720e-05,7.42969,0.389063
2.3760e-05,7.42656,0.303125
2.3800e-05,7.41406,0.307813
2.3840e-05,7.42734,0.267188
2.3880e-05,7.35859,0.3125
2.3920e-05,7.41484,0.279688
2.3960e-05,7.41875,0.232813
2.4000e-05,7.41797,0.2125
2.4040e-05,7.39922,0.175
2.4080e-05,7.38906,0.192188
2.4120e-05,7.38438,0.132813
2.4160e-05,7.42891,0.139063
2.4200e-05,7.40391,0.1125
2.4240e-05,7.39141,0.078125
2.4280e-05,7.40078,0.0640625
2.4320e-05,7.37891,0.1375
2.4360e-05,7.41719,0.0546875
2.4400e-05,7.38516,0.0546875
2.4440e-05,7.42109,-0.0375
2.4480e-05,7.38047,-0.025
2.4520e-05,7.36875,0.0046875
2.4560e-05,7.40313,-0.101562
2.4600e-05,7.36406,-0.123437
2.4640e-05,7.38672,-0.151562
2.4680e-05,7.42109,-0.1625
2.4720e-05,7.40625,-0.16875
