time	V(vd)	V(vd)*Id(M1)	Id(M1)
1.031953571428395e-06	1.327661e+00	6.635253e-02	4.997703e-02
1.032016428571251e-06	1.317289e+00	6.583319e-02	4.997626e-02
1.032079285714108e-06	1.306918e+00	6.531381e-02	4.997545e-02
1.032142142856964e-06	1.296546e+00	6.479437e-02	4.997459e-02
1.032204999999820e-06	1.286175e+00	6.427490e-02	4.997368e-02
1.032254999999819e-06	1.277925e+00	6.386163e-02	4.997291e-02
1.032304999999819e-06	1.269675e+00	6.344830e-02	4.997208e-02
1.032354999999818e-06	1.261425e+00	6.303490e-02	4.997119e-02
1.032404999999817e-06	1.253175e+00	6.262145e-02	4.997023e-02
1.032454999999816e-06	1.244925e+00	6.220793e-02	4.996922e-02
1.032504999999816e-06	1.236675e+00	6.179435e-02	4.996814e-02
1.032554999999815e-06	1.228425e+00	6.138071e-02	4.996700e-02
1.032593571428386e-06	1.222061e+00	6.106157e-02	4.996606e-02
1.032632142856957e-06	1.215696e+00	6.074235e-02	4.996506e-02
1.032670714285527e-06	1.209332e+00	6.042305e-02	4.996398e-02
1.032709285714098e-06	1.202968e+00	6.010368e-02	4.996283e-02
1.032747857142669e-06	1.196604e+00	5.978424e-02	4.996161e-02
1.032786428571240e-06	1.190239e+00	5.946473e-02	4.996032e-02
1.032824999999811e-06	1.183875e+00	5.914515e-02	4.995895e-02
1.032856428571239e-06	1.178689e+00	5.888469e-02	4.995777e-02
1.032887857142667e-06	1.173504e+00	5.862413e-02	4.995650e-02
1.032919285714095e-06	1.168318e+00	5.836348e-02	4.995514e-02
1.032950714285523e-06	1.163132e+00	5.810273e-02	4.995368e-02
1.032982142856951e-06	1.157946e+00	5.784189e-02	4.995213e-02
1.033013571428379e-06	1.152761e+00	5.758096e-02	4.995049e-02
1.033044999999808e-06	1.147575e+00	5.731994e-02	4.994875e-02
1.033069285714093e-06	1.143568e+00	5.711816e-02	4.994733e-02
1.033093571428378e-06	1.139561e+00	5.691627e-02	4.994580e-02
1.033117857142664e-06	1.135554e+00	5.671427e-02	4.994416e-02
1.033142142856949e-06	1.131546e+00	5.651216e-02	4.994241e-02
1.033166428571234e-06	1.127539e+00	5.630994e-02	4.994056e-02
1.033190714285520e-06	1.123532e+00	5.610762e-02	4.993860e-02
1.033214999999805e-06	1.119525e+00	5.590519e-02	4.993653e-02
1.033244999999805e-06	1.114575e+00	5.565490e-02	4.993374e-02
1.033274999999804e-06	1.109625e+00	5.540434e-02	4.993069e-02
1.033304999999804e-06	1.104675e+00	5.515348e-02	4.992734e-02
1.033334999999803e-06	1.099725e+00	5.490228e-02	4.992364e-02
1.033364999999803e-06	1.094775e+00	5.465066e-02	4.991954e-02
1.033394999999802e-06	1.089825e+00	5.439858e-02	4.991497e-02
1.033424999999802e-06	1.084875e+00	5.414593e-02	4.990984e-02
1.033444999999802e-06	1.081575e+00	5.397715e-02	4.990606e-02
1.033464999999801e-06	1.078275e+00	5.380815e-02	4.990206e-02
1.033510714285515e-06	1.070732e+00	5.342167e-02	4.989266e-02
1.033556428571229e-06	1.063189e+00	5.303397e-02	4.988196e-02
1.033602142856942e-06	1.055646e+00	5.264506e-02	4.986998e-02
1.033647857142656e-06	1.048104e+00	5.225498e-02	4.985670e-02
1.033693571428369e-06	1.040561e+00	5.186376e-02	4.984213e-02
1.033739285714083e-06	1.033018e+00	5.147143e-02	4.982627e-02
1.033784999999797e-06	1.025475e+00	5.107801e-02	4.980912e-02
1.033820714285510e-06	1.019582e+00	5.076958e-02	4.979449e-02
1.033856428571224e-06	1.013689e+00	5.045974e-02	4.977831e-02
1.033892142856938e-06	1.007796e+00	5.014852e-02	4.976057e-02
1.033927857142652e-06	1.001904e+00	4.983595e-02	4.974126e-02
1.033963571428365e-06	9.960107e-01	4.952206e-02	4.972040e-02
1.033999285714079e-06	9.901179e-01	4.920686e-02	4.969798e-02
1.034034999999793e-06	9.842250e-01	4.889040e-02	4.967400e-02
1.034044999999793e-06	9.825750e-01	4.880138e-02	4.966682e-02
1.034054999999793e-06	9.809250e-01	4.871220e-02	4.965946e-02
1.034064999999793e-06	9.792750e-01	4.862287e-02	4.965191e-02
1.034074999999792e-06	9.776250e-01	4.853338e-02	4.964417e-02
1.034084999999792e-06	9.759750e-01	4.844374e-02	4.963625e-02
1.034094999999792e-06	9.743250e-01	4.835394e-02	4.962814e-02
1.034104999999792e-06	9.726750e-01	4.826399e-02	4.961985e-02
1.034114999999792e-06	9.710250e-01	4.817385e-02	4.961134e-02
1.034143571428363e-06	9.663107e-01	4.791583e-02	4.958636e-02
1.034172142856934e-06	9.615964e-01	4.765577e-02	4.955901e-02
1.034200714285505e-06	9.568821e-01	4.739372e-02	4.952932e-02
1.034229285714076e-06	9.521679e-01	4.712970e-02	4.949726e-02
1.034257857142647e-06	9.474536e-01	4.686376e-02	4.946286e-02
1.034286428571218e-06	9.427393e-01	4.659592e-02	4.942609e-02
1.034314999999789e-06	9.380250e-01	4.632621e-02	4.938697e-02
1.034333571428360e-06	9.349607e-01	4.614941e-02	4.935973e-02
1.034352142856931e-06	9.318964e-01	4.597115e-02	4.933075e-02
1.034370714285502e-06	9.288321e-01	4.579143e-02	4.930001e-02
1.034389285714074e-06	9.257678e-01	4.561028e-02	4.926752e-02
1.034407857142645e-06	9.227036e-01	4.542772e-02	4.923328e-02
1.034426428571216e-06	9.196393e-01	4.524376e-02	4.919728e-02
1.034444999999787e-06	9.165750e-01	4.505841e-02	4.915954e-02
1.034487857142643e-06	9.095036e-01	4.462288e-02	4.906289e-02
1.034530714285500e-06	9.024322e-01	4.418119e-02	4.895791e-02
1.034573571428356e-06	8.953607e-01	4.373352e-02	4.884458e-02
1.034616428571213e-06	8.882893e-01	4.328005e-02	4.872292e-02
1.034659285714070e-06	8.812179e-01	4.282095e-02	4.859292e-02
1.034702142856926e-06	8.741465e-01	4.235639e-02	4.845458e-02
1.034744999999783e-06	8.670750e-01	4.188657e-02	4.830790e-02
1.034782142856925e-06	8.609464e-01	4.147700e-02	4.817605e-02
1.034819285714067e-06	8.548179e-01	4.106554e-02	4.804011e-02
1.034856428571210e-06	8.486893e-01	4.065229e-02	4.790008e-02
1.034893571428352e-06	8.425607e-01	4.023730e-02	4.775597e-02
1.034930714285494e-06	8.364321e-01	3.982066e-02	4.760776e-02
1.034967857142636e-06	8.303036e-01	3.940245e-02	4.745547e-02
1.035004999999779e-06	8.241750e-01	3.898273e-02	4.729909e-02
1.035036428571207e-06	8.189893e-01	3.862709e-02	4.716434e-02
1.035067857142635e-06	8.138036e-01	3.827117e-02	4.702753e-02
1.035099285714063e-06	8.086179e-01	3.791499e-02	4.688864e-02
1.035130714285491e-06	8.034322e-01	3.755858e-02	4.674767e-02
1.035162142856919e-06	7.982465e-01	3.720199e-02	4.660464e-02
1.035193571428347e-06	7.930607e-01	3.684523e-02	4.645953e-02
1.035224999999775e-06	7.878750e-01	3.648834e-02	4.631235e-02
1.035254999999775e-06	7.829250e-01	3.614798e-02	4.617042e-02
1.035284999999775e-06	7.779750e-01	3.580781e-02	4.602694e-02
1.035304999999774e-06	7.746750e-01	3.558118e-02	4.593046e-02
1.035324999999774e-06	7.713750e-01	3.535469e-02	4.583334e-02
1.035334999999774e-06	7.697250e-01	3.524151e-02	4.578455e-02
1.035344999999774e-06	7.680750e-01	3.512837e-02	4.573560e-02
1.035354999999774e-06	7.664250e-01	3.501528e-02	4.568650e-02
1.035364999999773e-06	7.647750e-01	3.490223e-02	4.563725e-02
1.035374999999773e-06	7.631250e-01	3.478923e-02	4.558785e-02
1.035384999999773e-06	7.614750e-01	3.467629e-02	4.553831e-02
1.035394999999773e-06	7.598250e-01	3.456340e-02	4.548863e-02
1.035414999999773e-06	7.565250e-01	3.433779e-02	4.538884e-02
1.035434999999772e-06	7.532250e-01	3.411243e-02	4.528850e-02
1.035464999999772e-06	7.482750e-01	3.377488e-02	4.513700e-02
1.035494999999771e-06	7.433250e-01	3.343799e-02	4.498434e-02
1.035533571428342e-06	7.369607e-01	3.300571e-02	4.478625e-02
1.035572142856913e-06	7.305964e-01	3.257485e-02	4.458665e-02
1.035610714285484e-06	7.242322e-01	3.214544e-02	4.438555e-02
1.035649285714055e-06	7.178679e-01	3.171752e-02	4.418294e-02
1.035687857142626e-06	7.115036e-01	3.129110e-02	4.397884e-02
1.035726428571197e-06	7.051393e-01	3.086622e-02	4.377323e-02
1.035764999999767e-06	6.987750e-01	3.044291e-02	4.356612e-02
1.035830714285481e-06	6.879321e-01	2.972560e-02	4.321008e-02
1.035896428571194e-06	6.770893e-01	2.901434e-02	4.285158e-02
1.035962142856907e-06	6.662464e-01	2.830923e-02	4.249062e-02
1.036027857142621e-06	6.554036e-01	2.761032e-02	4.212721e-02
1.036093571428334e-06	6.445607e-01	2.691771e-02	4.176133e-02
1.036159285714047e-06	6.337178e-01	2.623148e-02	4.139300e-02
1.036224999999761e-06	6.228750e-01	2.555171e-02	4.102221e-02
1.036324999999759e-06	6.063750e-01	2.453075e-02	4.045475e-02
1.036424999999758e-06	5.898750e-01	2.352787e-02	3.988619e-02
1.036524999999756e-06	5.733750e-01	2.254311e-02	3.931652e-02
1.036624999999755e-06	5.568750e-01	2.157654e-02	3.874575e-02
1.036724999999753e-06	5.403750e-01	2.062821e-02	3.817387e-02
1.036824999999752e-06	5.238750e-01	1.969817e-02	3.760089e-02
1.036924999999750e-06	5.073750e-01	1.878647e-02	3.702680e-02
1.037123571428319e-06	4.746107e-01	1.703205e-02	3.588635e-02
1.037322142856887e-06	4.418464e-01	1.535796e-02	3.475858e-02
1.037520714285456e-06	4.090821e-01	1.376295e-02	3.364350e-02
1.037719285714024e-06	3.763178e-01	1.224579e-02	3.254109e-02
1.037917857142593e-06	3.435536e-01	1.080523e-02	3.145136e-02
1.038116428571161e-06	3.107893e-01	9.440014e-03	3.037432e-02
1.038314999999730e-06	2.780250e-01	8.148902e-03	2.930996e-02
1.038555714285483e-06	2.383071e-01	6.684247e-03	2.804888e-02
1.038796428571235e-06	1.985893e-01	5.326603e-03	2.682221e-02
1.039037142856988e-06	1.588714e-01	4.071868e-03	2.562996e-02
1.039277857142741e-06	1.191536e-01	2.915941e-03	2.447212e-02
1.039518571428494e-06	7.943571e-02	1.854721e-03	2.334871e-02
1.039759285714247e-06	3.971786e-02	8.841082e-04	2.225971e-02
1.040000000000000e-06	3.153033e-14	6.686050e-16	2.120514e-02
1.040001000000000e-06	0.000000e+00	0.000000e+00	2.120078e-02
1.040003000000000e-06	0.000000e+00	0.000000e+00	2.119206e-02
1.040464714285707e-06	0.000000e+00	0.000000e+00	1.925986e-02
1.040926428571415e-06	0.000000e+00	0.000000e+00	1.745699e-02
1.041388142857122e-06	0.000000e+00	0.000000e+00	1.578343e-02
1.041849857142830e-06	0.000000e+00	0.000000e+00	1.423920e-02
1.042311571428537e-06	0.000000e+00	0.000000e+00	1.282428e-02
1.042773285714245e-06	0.000000e+00	0.000000e+00	1.153869e-02
1.043234999999952e-06	0.000000e+00	0.000000e+00	1.038241e-02
1.043389285714236e-06	0.000000e+00	0.000000e+00	1.001645e-02
1.043543571428519e-06	0.000000e+00	0.000000e+00	9.661490e-03
1.043697857142802e-06	0.000000e+00	0.000000e+00	9.317526e-03
1.043852142857086e-06	0.000000e+00	0.000000e+00	8.984561e-03
1.044006428571369e-06	0.000000e+00	0.000000e+00	8.662595e-03
1.044160714285653e-06	0.000000e+00	0.000000e+00	8.351628e-03
1.044314999999936e-06	0.000000e+00	0.000000e+00	8.051660e-03
1.044324999999936e-06	0.000000e+00	0.000000e+00	8.032520e-03
1.044726428571359e-06	0.000000e+00	0.000000e+00	7.308873e-03
1.045127857142781e-06	0.000000e+00	0.000000e+00	6.637220e-03
1.045529285714204e-06	0.000000e+00	0.000000e+00	6.017560e-03
1.045930714285627e-06	0.000000e+00	0.000000e+00	5.449895e-03
1.046332142857049e-06	0.000000e+00	0.000000e+00	4.934223e-03
1.046733571428472e-06	0.000000e+00	0.000000e+00	4.470545e-03
1.047134999999895e-06	0.000000e+00	0.000000e+00	4.058860e-03
1.047512142857032e-06	0.000000e+00	0.000000e+00	3.703201e-03
1.047889285714169e-06	0.000000e+00	0.000000e+00	3.372939e-03
1.048266428571307e-06	0.000000e+00	0.000000e+00	3.068073e-03
1.048643571428444e-06	0.000000e+00	0.000000e+00	2.788602e-03
1.049020714285581e-06	0.000000e+00	0.000000e+00	2.534528e-03
1.049397857142718e-06	0.000000e+00	0.000000e+00	2.305850e-03
1.049774999999856e-06	0.000000e+00	0.000000e+00	2.102569e-03
1.050142142856993e-06	0.000000e+00	0.000000e+00	1.920319e-03
1.050509285714131e-06	0.000000e+00	0.000000e+00	1.751067e-03
1.050876428571268e-06	0.000000e+00	0.000000e+00	1.594812e-03
1.051243571428405e-06	0.000000e+00	0.000000e+00	1.451555e-03
1.051610714285543e-06	0.000000e+00	0.000000e+00	1.321296e-03
1.051977857142680e-06	0.000000e+00	0.000000e+00	1.204034e-03
1.052344999999818e-06	0.000000e+00	0.000000e+00	1.099769e-03
1.052660714285527e-06	0.000000e+00	0.000000e+00	1.016365e-03
1.052976428571237e-06	0.000000e+00	0.000000e+00	9.382940e-04
1.053292142856947e-06	0.000000e+00	0.000000e+00	8.655548e-04
1.053607857142656e-06	0.000000e+00	0.000000e+00	7.981479e-04
1.053923571428366e-06	0.000000e+00	0.000000e+00	7.360733e-04
1.054239285714076e-06	0.000000e+00	0.000000e+00	6.793309e-04
1.054554999999785e-06	0.000000e+00	0.000000e+00	6.279208e-04
1.054564999999785e-06	0.000000e+00	0.000000e+00	6.263279e-04
1.054926428571208e-06	0.000000e+00	0.000000e+00	5.722898e-04
1.055287857142631e-06	0.000000e+00	0.000000e+00	5.221137e-04
1.055649285714055e-06	0.000000e+00	0.000000e+00	4.757997e-04
1.056010714285478e-06	0.000000e+00	0.000000e+00	4.333477e-04
1.056372142856901e-06	0.000000e+00	0.000000e+00	3.947578e-04
1.056733571428324e-06	0.000000e+00	0.000000e+00	3.600300e-04
1.057094999999748e-06	0.000000e+00	0.000000e+00	3.291641e-04
1.057454999999742e-06	0.000000e+00	0.000000e+00	3.008285e-04
1.057814999999737e-06	0.000000e+00	0.000000e+00	2.745175e-04
1.058174999999732e-06	0.000000e+00	0.000000e+00	2.502312e-04
1.058534999999726e-06	0.000000e+00	0.000000e+00	2.279694e-04
1.058894999999721e-06	0.000000e+00	0.000000e+00	2.077323e-04
1.059254999999716e-06	0.000000e+00	0.000000e+00	1.895198e-04
1.059614999999711e-06	0.000000e+00	0.000000e+00	1.733318e-04
1.059973571428277e-06	0.000000e+00	0.000000e+00	1.584679e-04
1.060332142856843e-06	0.000000e+00	0.000000e+00	1.446643e-04
1.060690714285409e-06	0.000000e+00	0.000000e+00	1.319210e-04
1.061049285713975e-06	0.000000e+00	0.000000e+00	1.202381e-04
1.061407857142541e-06	0.000000e+00	0.000000e+00	1.096155e-04
1.061766428571107e-06	0.000000e+00	0.000000e+00	1.000532e-04
1.062124999999673e-06	0.000000e+00	0.000000e+00	9.155134e-05
1.062483571428240e-06	0.000000e+00	0.000000e+00	8.371422e-05
1.062842142856806e-06	0.000000e+00	0.000000e+00	7.643660e-05
1.063200714285372e-06	0.000000e+00	0.000000e+00	6.971849e-05
1.063559285713938e-06	0.000000e+00	0.000000e+00	6.355988e-05
1.063917857142504e-06	0.000000e+00	0.000000e+00	5.796078e-05
1.064276428571070e-06	0.000000e+00	0.000000e+00	5.292118e-05
1.064634999999636e-06	0.000000e+00	0.000000e+00	4.844108e-05
1.064804999999634e-06	0.000000e+00	0.000000e+00	4.640195e-05
1.065164999999629e-06	0.000000e+00	0.000000e+00	4.243305e-05
1.065524999999623e-06	0.000000e+00	0.000000e+00	3.874848e-05
1.065884999999618e-06	0.000000e+00	0.000000e+00	3.534825e-05
1.066244999999613e-06	0.000000e+00	0.000000e+00	3.223236e-05
1.066604999999607e-06	0.000000e+00	0.000000e+00	2.940082e-05
1.066964999999602e-06	0.000000e+00	0.000000e+00	2.685361e-05
1.067324999999597e-06	0.000000e+00	0.000000e+00	2.459075e-05
1.067686428571020e-06	0.000000e+00	0.000000e+00	2.249770e-05
1.068047857142443e-06	0.000000e+00	0.000000e+00	2.055509e-05
1.068409285713867e-06	0.000000e+00	0.000000e+00	1.876292e-05
1.068770714285290e-06	0.000000e+00	0.000000e+00	1.712119e-05
1.069132142856713e-06	0.000000e+00	0.000000e+00	1.562991e-05
1.069493571428136e-06	0.000000e+00	0.000000e+00	1.428906e-05
1.069854999999559e-06	0.000000e+00	0.000000e+00	1.309866e-05
1.070219285713840e-06	0.000000e+00	0.000000e+00	1.199386e-05
1.070583571428120e-06	0.000000e+00	0.000000e+00	1.096897e-05
1.070947857142400e-06	0.000000e+00	0.000000e+00	1.002399e-05
1.071312142856681e-06	0.000000e+00	0.000000e+00	9.158900e-06
1.071676428570961e-06	0.000000e+00	0.000000e+00	8.373715e-06
1.072040714285241e-06	0.000000e+00	0.000000e+00	7.668431e-06
1.072404999999522e-06	0.000000e+00	0.000000e+00	7.043048e-06
1.072774999999516e-06	0.000000e+00	0.000000e+00	6.458794e-06
1.073144999999511e-06	0.000000e+00	0.000000e+00	5.917305e-06
1.073514999999506e-06	0.000000e+00	0.000000e+00	5.418584e-06
1.073884999999500e-06	0.000000e+00	0.000000e+00	4.962629e-06
1.074254999999495e-06	0.000000e+00	0.000000e+00	4.549441e-06
1.074624999999489e-06	0.000000e+00	0.000000e+00	4.179019e-06
1.074994999999484e-06	0.000000e+00	0.000000e+00	3.851364e-06
1.075044999999483e-06	0.000000e+00	0.000000e+00	3.808179e-06
1.075424999999477e-06	0.000000e+00	0.000000e+00	3.503149e-06
1.075804999999472e-06	0.000000e+00	0.000000e+00	3.220908e-06
1.076184999999466e-06	0.000000e+00	0.000000e+00	2.961456e-06
1.076564999999461e-06	0.000000e+00	0.000000e+00	2.724793e-06
1.076944999999455e-06	0.000000e+00	0.000000e+00	2.510920e-06
1.077324999999449e-06	0.000000e+00	0.000000e+00	2.319835e-06
1.077704999999444e-06	0.000000e+00	0.000000e+00	2.151540e-06
1.078106428570866e-06	0.000000e+00	0.000000e+00	1.988978e-06
1.078507857142289e-06	0.000000e+00	0.000000e+00	1.839078e-06
1.078909285713712e-06	0.000000e+00	0.000000e+00	1.701838e-06
1.079310714285134e-06	0.000000e+00	0.000000e+00	1.577259e-06
1.079712142856557e-06	0.000000e+00	0.000000e+00	1.465341e-06
1.080113571427980e-06	0.000000e+00	0.000000e+00	1.366084e-06
1.080514999999402e-06	0.000000e+00	0.000000e+00	1.279487e-06
1.080956428570824e-06	0.000000e+00	0.000000e+00	1.193058e-06
1.081397857142246e-06	0.000000e+00	0.000000e+00	1.113852e-06
1.081839285713669e-06	0.000000e+00	0.000000e+00	1.041870e-06
1.082280714285090e-06	0.000000e+00	0.000000e+00	9.771112e-07
1.082722142856513e-06	0.000000e+00	0.000000e+00	9.195761e-07
1.083163571427935e-06	0.000000e+00	0.000000e+00	8.692647e-07
1.083604999999357e-06	0.000000e+00	0.000000e+00	8.261769e-07
1.083843571427925e-06	0.000000e+00	0.000000e+00	8.040584e-07
1.084082142856493e-06	0.000000e+00	0.000000e+00	7.830766e-07
1.084320714285060e-06	0.000000e+00	0.000000e+00	7.632315e-07
1.084559285713628e-06	0.000000e+00	0.000000e+00	7.445231e-07
1.084797857142196e-06	0.000000e+00	0.000000e+00	7.269513e-07
1.085036428570764e-06	0.000000e+00	0.000000e+00	7.105162e-07
1.085274999999332e-06	0.000000e+00	0.000000e+00	6.952178e-07
1.085284999999332e-06	0.000000e+00	0.000000e+00	6.945898e-07
1.085872142856466e-06	0.000000e+00	0.000000e+00	6.617314e-07
1.086459285713600e-06	0.000000e+00	0.000000e+00	6.322271e-07
1.087046428570735e-06	0.000000e+00	0.000000e+00	6.060769e-07
1.087633571427869e-06	0.000000e+00	0.000000e+00	5.832808e-07
1.088220714285003e-06	0.000000e+00	0.000000e+00	5.638389e-07
1.088807857142137e-06	0.000000e+00	0.000000e+00	5.477510e-07
1.089394999999271e-06	0.000000e+00	0.000000e+00	5.350173e-07
1.090232142856402e-06	0.000000e+00	0.000000e+00	5.196138e-07
1.091069285713532e-06	0.000000e+00	0.000000e+00	5.061700e-07
1.091906428570663e-06	0.000000e+00	0.000000e+00	4.946860e-07
1.092743571427793e-06	0.000000e+00	0.000000e+00	4.851618e-07
1.093580714284924e-06	0.000000e+00	0.000000e+00	4.775973e-07
1.094417857142054e-06	0.000000e+00	0.000000e+00	4.719925e-07
1.095254999999185e-06	0.000000e+00	0.000000e+00	4.683475e-07
1.095524999999181e-06	0.000000e+00	0.000000e+00	4.670665e-07
1.096986428570588e-06	0.000000e+00	0.000000e+00	4.623108e-07
1.098447857141995e-06	0.000000e+00	0.000000e+00	4.583488e-07
1.099909285713402e-06	0.000000e+00	0.000000e+00	4.551805e-07
1.101370714284809e-06	0.000000e+00	0.000000e+00	4.528059e-07
1.102832142856216e-06	0.000000e+00	0.000000e+00	4.512250e-07
1.104293571427623e-06	0.000000e+00	0.000000e+00	4.504377e-07
1.105754999999030e-06	0.000000e+00	0.000000e+00	4.504442e-07
1.105764999999030e-06	0.000000e+00	0.000000e+00	4.504408e-07
1.116004999998879e-06	0.000000e+00	0.000000e+00	4.492260e-07
1.126244999998728e-06	0.000000e+00	0.000000e+00	4.491372e-07
1.136484999998577e-06	0.000000e+00	0.000000e+00	4.491307e-07
1.146724999998426e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.156964999998275e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.167204999998124e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.177444999997973e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.187684999997822e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.197924999997671e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.208164999997520e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.218404999997369e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.228644999997218e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.238884999997067e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.249124999996916e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.259364999996765e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.269604999996614e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.279844999996463e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.290084999996312e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.300324999996161e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.310564999996010e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.320804999995858e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.331044999995707e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.341284999995556e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.351524999995405e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.361764999995254e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.372004999995103e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.382244999994952e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.392484999994801e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.402724999994650e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.412964999994499e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.423204999994348e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.433444999994197e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.443684999994046e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.453924999993895e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.464164999993744e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.474404999993593e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.484644999993442e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.494884999993291e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.505124999993140e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.515364999992989e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.525604999992838e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.535844999992687e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.546084999992536e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.556324999992385e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.566564999992234e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.576804999992083e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.587044999991932e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.597284999991781e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.607524999991630e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.617764999991479e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.628004999991328e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.638244999991177e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.648484999991026e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.658724999990875e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.668964999990724e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.679204999990573e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.689444999990422e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.699684999990271e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.709924999990120e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.720164999989969e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.730404999989818e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.740644999989667e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.750884999989516e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.761124999989365e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.771364999989214e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.781604999989063e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.791844999988912e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.802084999988761e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.812324999988610e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.822564999988459e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.832804999988308e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.843044999988157e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.853284999988006e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.863524999987855e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.873764999987704e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.884004999987553e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.894244999987402e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.904484999987251e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.914724999987100e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.924964999986949e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.935204999986798e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.945444999986647e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.955684999986496e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.965924999986345e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.976164999986194e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.986404999986043e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.996644999985892e-06	0.000000e+00	0.000000e+00	4.491302e-07
1.999990000000000e-06	0.000000e+00	0.000000e+00	4.491302e-07
2.000000000000000e-06	0.000000e+00	0.000000e+00	4.491302e-07
