Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
-1.2792e-03,-0.123781,1.83125
-1.2788e-03,-0.132719,1.88359
-1.2784e-03,-0.123531,1.84187
-1.2780e-03,-0.132906,1.88688
-1.2776e-03,-0.123297,1.83125
-1.2772e-03,-0.132688,1.87578
-1.2768e-03,-0.123344,1.83
-1.2764e-03,-0.130938,1.88266
-1.2760e-03,-0.123359,1.83188
-1.2756e-03,-0.130562,1.88062
-1.2752e-03,-0.123219,1.82563
-1.2748e-03,-0.130359,1.87797
-1.2744e-03,-0.122188,1.83359
-1.2740e-03,-0.130234,1.87156
-1.2736e-03,-0.122672,1.83844
-1.2732e-03,-0.129453,1.86641
-1.2728e-03,-0.122344,1.83156
-1.2724e-03,-0.129344,1.86969
-1.2720e-03,-0.122875,1.83062
-1.2716e-03,-0.129,1.87406
-1.2712e-03,-0.121484,1.83109
-1.2708e-03,-0.127859,1.8725
-1.2704e-03,-0.121984,1.83391
-1.2700e-03,-0.127578,1.87078
-1.2696e-03,-0.120719,1.83297
-1.2692e-03,-0.126,1.875
-1.2688e-03,-0.120969,1.82844
-1.2684e-03,-0.126234,1.86828
-1.2680e-03,-0.120406,1.83469
-1.2676e-03,-0.126391,1.86422
-1.2672e-03,-0.120609,1.83797
-1.2668e-03,-0.125016,1.86828
-1.2664e-03,-0.120328,1.83047
-1.2660e-03,-0.125078,1.85984
-1.2656e-03,-0.118875,1.83906
-1.2652e-03,-0.123766,1.85969
-1.2648e-03,-0.118047,1.83297
-1.2644e-03,-0.124141,1.86469
-1.2640e-03,-0.119281,1.82484
-1.2636e-03,-0.122578,1.86094
-1.2632e-03,-0.119094,1.82516
-1.2628e-03,-0.122797,1.85547
-1.2624e-03,-0.118734,1.82531
-1.2620e-03,-0.121766,1.85359
-1.2616e-03,-0.118281,1.83141
-1.2612e-03,-0.121219,1.85641
-1.2608e-03,-0.117031,1.83359
-1.2604e-03,-0.121234,1.85547
-1.2600e-03,-0.117453,1.82859
-1.2596e-03,-0.121,1.85156
-1.2592e-03,-0.1165,1.82609
-1.2588e-03,-0.120188,1.85234
-1.2584e-03,-0.116703,1.82797
-1.2580e-03,-0.119313,1.84922
-1.2576e-03,-0.115969,1.82703
-1.2572e-03,-0.119094,1.85094
-1.2568e-03,-0.115469,1.82625
-1.2564e-03,-0.118813,1.85016
-1.2560e-03,-0.114906,1.82281
-1.2556e-03,-0.118672,1.84969
-1.2552e-03,-0.115203,1.82125
-1.2548e-03,-0.117781,1.85016
-1.2544e-03,-0.113906,1.82672
-1.2540e-03,-0.118078,1.84969
-1.2536e-03,-0.112516,1.81672
-1.2532e-03,-0.117813,1.84359
-1.2528e-03,-0.113,1.81859
-1.2524e-03,-0.117344,1.85109
-1.2520e-03,-0.1115,1.81578
-1.2516e-03,-0.117234,1.85281
-1.2512e-03,-0.111422,1.82234
-1.2508e-03,-0.115891,1.84297
-1.2504e-03,-0.110609,1.81203
-1.2500e-03,-0.116609,1.84125
-1.2496e-03,-0.11025,1.82125
-1.2492e-03,-0.116672,1.84
-1.2488e-03,-0.110156,1.81969
-1.2484e-03,-0.115828,1.83844
-1.2480e-03,-0.109406,1.82141
-1.2476e-03,-0.116422,1.83641
-1.2472e-03,-0.108672,1.80906
-1.2468e-03,-0.115219,1.83984
-1.2464e-03,-0.108016,1.81906
-1.2460e-03,-0.113797,1.83469
-1.2456e-03,-0.108297,1.81812
-1.2452e-03,-0.114094,1.82109
-1.2448e-03,-0.107453,1.81984
-1.2444e-03,-0.113781,1.82234
-1.2440e-03,-0.107266,1.82578
-1.2436e-03,-0.11225,1.82062
-1.2432e-03,-0.107328,1.81484
-1.2428e-03,-0.111203,1.81359
-1.2424e-03,-0.107531,1.83172
-1.2420e-03,-0.109156,1.80422
-1.2416e-03,-0.108406,1.82812
-1.2412e-03,-0.108328,1.79609
-1.2408e-03,-0.107906,1.83984
-1.2404e-03,-0.106203,1.79516
-1.2400e-03,-0.108641,1.84078
-1.2396e-03,-0.104844,1.78937
-1.2392e-03,-0.108563,1.84813
-1.2388e-03,-0.103969,1.77984
-1.2384e-03,-0.109906,1.84422
-1.2380e-03,-0.102828,1.78
-1.2376e-03,-0.109703,1.84688
-1.2372e-03,-0.101031,1.78672
-1.2368e-03,-0.111109,1.83844
-1.2364e-03,-0.0997813,1.79609
-1.2360e-03,-0.110484,1.83281
-1.2356e-03,-0.0995156,1.78641
-1.2352e-03,-0.110469,1.83188
-1.2348e-03,-0.0982969,1.78828
-1.2344e-03,-0.109688,1.81375
-1.2340e-03,-0.0990625,1.79516
-1.2336e-03,-0.107922,1.81844
-1.2332e-03,-0.0989688,1.80953
-1.2328e-03,-0.106063,1.79141
-1.2324e-03,-0.101031,1.81281
-1.2320e-03,-0.103906,1.78563
-1.2316e-03,-0.101547,1.82469
-1.2312e-03,-0.100703,1.78188
-1.2308e-03,-0.103625,1.82531
-1.2304e-03,-0.0980313,1.76531
-1.2300e-03,-0.104953,1.83016
-1.2296e-03,-0.0961875,1.76438
-1.2292e-03,-0.106313,1.83625
-1.2288e-03,-0.0942344,1.75188
-1.2284e-03,-0.107172,1.82969
-1.2280e-03,-0.0934062,1.76375
-1.2276e-03,-0.106047,1.81328
-1.2272e-03,-0.0930312,1.76828
-1.2268e-03,-0.106469,1.80359
-1.2264e-03,-0.0936094,1.78547
-1.2260e-03,-0.103141,1.79047
-1.2256e-03,-0.0942344,1.78984
-1.2252e-03,-0.100969,1.77844
-1.2248e-03,-0.0966094,1.80422
-1.2244e-03,-0.0962344,1.7575
-1.2240e-03,-0.0984375,1.81953
-1.2236e-03,-0.0933438,1.74406
-1.2232e-03,-0.101234,1.82141
-1.2228e-03,-0.0904844,1.74687
-1.2224e-03,-0.103094,1.82516
-1.2220e-03,-0.0881719,1.745
-1.2216e-03,-0.102891,1.81109
-1.2212e-03,-0.0884219,1.75703
-1.2208e-03,-0.101844,1.79234
-1.2204e-03,-0.0886094,1.76953
-1.2200e-03,-0.0979375,1.76844
-1.2196e-03,-0.0911406,1.79203
-1.2192e-03,-0.0946875,1.75359
-1.2188e-03,-0.093125,1.80891
-1.2184e-03,-0.0897344,1.73234
-1.2180e-03,-0.09675,1.80484
-1.2176e-03,-0.08625,1.73078
-1.2172e-03,-0.0994375,1.81
-1.2168e-03,-0.0839688,1.725
-1.2164e-03,-0.09925,1.79906
-1.2160e-03,-0.0843281,1.74984
-1.2156e-03,-0.0964531,1.77453
-1.2152e-03,-0.0862031,1.77234
-1.2148e-03,-0.0925,1.75188
-1.2144e-03,-0.089125,1.7875
-1.2140e-03,-0.0882187,1.71578
-1.2136e-03,-0.0929844,1.80297
-1.2132e-03,-0.083875,1.71672
-1.2128e-03,-0.0950312,1.79188
-1.2124e-03,-0.08125,1.73094
-1.2120e-03,-0.0945625,1.78344
-1.2116e-03,-0.0818906,1.74828
-1.2112e-03,-0.0922969,1.76078
-1.2108e-03,-0.0840313,1.75703
-1.2104e-03,-0.0880469,1.73172
-1.2100e-03,-0.0872969,1.78578
-1.2096e-03,-0.0826406,1.71844
-1.2092e-03,-0.09125,1.7825
-1.2088e-03,-0.0796719,1.71094
-1.2084e-03,-0.0926875,1.76641
-1.2080e-03,-0.0787188,1.72797
-1.2076e-03,-0.0913281,1.74469
-1.2072e-03,-0.081875,1.75266
-1.2068e-03,-0.0853906,1.71875
-1.2064e-03,-0.0853594,1.76313
-1.2060e-03,-0.0803281,1.70547
-1.2056e-03,-0.0889375,1.77141
-1.2052e-03,-0.0761094,1.70469
-1.2048e-03,-0.0891719,1.76328
-1.2044e-03,-0.0770938,1.72672
-1.2040e-03,-0.0860469,1.72641
-1.2036e-03,-0.0797969,1.75016
-1.2032e-03,-0.0804219,1.70297
-1.2028e-03,-0.0845781,1.74859
-1.2024e-03,-0.0763594,1.695
-1.2020e-03,-0.085625,1.74969
-1.2016e-03,-0.0753125,1.70109
-1.2012e-03,-0.0848125,1.73094
-1.2008e-03,-0.0769062,1.72656
-1.2004e-03,-0.0789531,1.69688
-1.2000e-03,-0.0807969,1.74594
-1.1996e-03,-0.0754688,1.68078
-1.1992e-03,-0.0838438,1.73438
-1.1988e-03,-0.07275,1.69266
-1.1984e-03,-0.0813438,1.71078
-1.1980e-03,-0.0754375,1.72172
-1.1976e-03,-0.076625,1.68969
-1.1972e-03,-0.0793594,1.72828
-1.1968e-03,-0.0725781,1.67844
-1.1964e-03,-0.0805156,1.72375
-1.1960e-03,-0.0711094,1.68
-1.1956e-03,-0.0783281,1.70219
-1.1952e-03,-0.0744063,1.71266
-1.1948e-03,-0.0740781,1.67031
-1.1944e-03,-0.0784062,1.71422
-1.1940e-03,-0.0702187,1.6625
-1.1936e-03,-0.0775781,1.69813
-1.1932e-03,-0.0703594,1.68625
-1.1928e-03,-0.0729375,1.67266
-1.1924e-03,-0.0746094,1.69703
-1.1920e-03,-0.0694063,1.66641
-1.1916e-03,-0.0763438,1.68813
-1.1912e-03,-0.0688437,1.65609
-1.1908e-03,-0.0736719,1.67375
-1.1904e-03,-0.0710313,1.69094
-1.1900e-03,-0.0686719,1.66094
-1.1896e-03,-0.0734063,1.68797
-1.1892e-03,-0.0672031,1.66344
-1.1888e-03,-0.0719844,1.66141
-1.1884e-03,-0.0687344,1.6675
-1.1880e-03,-0.0677031,1.64844
-1.1876e-03,-0.0719687,1.66906
-1.1872e-03,-0.0660938,1.65063
-1.1868e-03,-0.070125,1.66375
-1.1864e-03,-0.0675938,1.65828
-1.1860e-03,-0.0670156,1.63531
-1.1856e-03,-0.0696406,1.665
-1.1852e-03,-0.0652656,1.63797
-1.1848e-03,-0.0690469,1.65297
-1.1844e-03,-0.0653594,1.64594
-1.1840e-03,-0.0648125,1.63594
-1.1836e-03,-0.067625,1.645
-1.1832e-03,-0.0639531,1.63422
-1.1828e-03,-0.065625,1.63078
-1.1824e-03,-0.0655625,1.64625
-1.1820e-03,-0.0632188,1.61813
-1.1816e-03,-0.0652656,1.63078
-1.1812e-03,-0.0633594,1.62484
-1.1808e-03,-0.064125,1.62094
-1.1804e-03,-0.0640781,1.62531
-1.1800e-03,-0.0611094,1.60844
-1.1796e-03,-0.0636094,1.62078
-1.1792e-03,-0.0616719,1.61938
-1.1788e-03,-0.0613125,1.60172
-1.1784e-03,-0.0622344,1.61156
-1.1780e-03,-0.0608906,1.61969
-1.1776e-03,-0.0603281,1.59109
-1.1772e-03,-0.0612813,1.60125
-1.1768e-03,-0.0597969,1.59484
-1.1764e-03,-0.060875,1.59797
-1.1760e-03,-0.0600938,1.59937
-1.1756e-03,-0.0584062,1.57641
-1.1752e-03,-0.0593594,1.58656
-1.1748e-03,-0.0580312,1.58531
-1.1744e-03,-0.0564844,1.57469
-1.1740e-03,-0.05925,1.57703
-1.1736e-03,-0.0569844,1.57141
-1.1732e-03,-0.056375,1.56469
-1.1728e-03,-0.0579062,1.57688
-1.1724e-03,-0.0545156,1.55719
-1.1720e-03,-0.0566406,1.56078
-1.1716e-03,-0.0565,1.56438
-1.1712e-03,-0.0533438,1.55469
-1.1708e-03,-0.0565312,1.55344
-1.1704e-03,-0.0548594,1.56703
-1.1700e-03,-0.0526719,1.53656
-1.1696e-03,-0.0560625,1.54297
-1.1692e-03,-0.0529219,1.53969
-1.1688e-03,-0.0529219,1.52859
-1.1684e-03,-0.0545938,1.53844
-1.1680e-03,-0.0513281,1.52781
-1.1676e-03,-0.0510625,1.52266
-1.1672e-03,-0.054,1.53672
-1.1668e-03,-0.0503281,1.51734
-1.1664e-03,-0.0513438,1.51625
-1.1660e-03,-0.0527656,1.52234
-1.1656e-03,-0.0490312,1.5175
-1.1652e-03,-0.0501094,1.50703
-1.1648e-03,-0.0505,1.50938
-1.1644e-03,-0.0474375,1.49219
-1.1640e-03,-0.04975,1.49469
-1.1636e-03,-0.0505312,1.51125
-1.1632e-03,-0.0455469,1.49188
-1.1628e-03,-0.0484219,1.49078
-1.1624e-03,-0.04825,1.49297
-1.1620e-03,-0.0446094,1.4725
-1.1616e-03,-0.0482812,1.47828
-1.1612e-03,-0.0473281,1.48453
-1.1608e-03,-0.0440938,1.45641
-1.1604e-03,-0.0467031,1.46906
-1.1600e-03,-0.04625,1.46625
-1.1596e-03,-0.0428437,1.45234
-1.1592e-03,-0.0452344,1.45219
-1.1588e-03,-0.0450938,1.46063
-1.1584e-03,-0.0418281,1.44016
-1.1580e-03,-0.0438594,1.43203
-1.1576e-03,-0.0450625,1.44672
-1.1572e-03,-0.041,1.42688
-1.1568e-03,-0.0421094,1.42453
-1.1564e-03,-0.0434531,1.42719
-1.1560e-03,-0.0412031,1.41281
-1.1556e-03,-0.0408437,1.40734
-1.1552e-03,-0.0430938,1.42188
-1.1548e-03,-0.0399063,1.40203
-1.1544e-03,-0.0393906,1.39906
-1.1540e-03,-0.0422656,1.39156
-1.1536e-03,-0.0384531,1.395
-1.1532e-03,-0.0375938,1.37578
-1.1528e-03,-0.0395,1.3875
-1.1524e-03,-0.0388125,1.39172
-1.1520e-03,-0.0369844,1.36734
-1.1516e-03,-0.0384219,1.37484
-1.1512e-03,-0.0385,1.37031
-1.1508e-03,-0.035375,1.35172
-1.1504e-03,-0.0364375,1.34953
-1.1500e-03,-0.0376719,1.36547
-1.1496e-03,-0.0350937,1.35094
-1.1492e-03,-0.0344531,1.3375
-1.1488e-03,-0.0360156,1.33625
-1.1484e-03,-0.0346875,1.32656
-1.1480e-03,-0.0340625,1.31844
-1.1476e-03,-0.0346562,1.31953
-1.1472e-03,-0.0342344,1.3225
-1.1468e-03,-0.0316406,1.30328
-1.1464e-03,-0.034125,1.30344
-1.1460e-03,-0.0341875,1.30734
-1.1456e-03,-0.0324531,1.29313
-1.1452e-03,-0.0318438,1.28438
-1.1448e-03,-0.0327344,1.29188
-1.1444e-03,-0.0314063,1.28141
-1.1440e-03,-0.0304062,1.26328
-1.1436e-03,-0.03075,1.26891
-1.1432e-03,-0.0306562,1.26125
-1.1428e-03,-0.029,1.25453
-1.1424e-03,-0.0298438,1.25109
-1.1420e-03,-0.0295,1.24828
-1.1416e-03,-0.0285625,1.24
-1.1412e-03,-0.0279063,1.23063
-1.1408e-03,-0.0287188,1.22281
-1.1404e-03,-0.0291875,1.22422
-1.1400e-03,-0.0264062,1.21781
-1.1396e-03,-0.0269375,1.20687
-1.1392e-03,-0.0275469,1.20469
-1.1388e-03,-0.0262344,1.19484
-1.1384e-03,-0.0255938,1.19281
-1.1380e-03,-0.0248125,1.18
-1.1376e-03,-0.0254688,1.19328
-1.1372e-03,-0.0249844,1.17594
-1.1368e-03,-0.0239688,1.16406
-1.1364e-03,-0.0245781,1.16078
-1.1360e-03,-0.0238594,1.15516
-1.1356e-03,-0.0237969,1.14734
-1.1352e-03,-0.0229844,1.13891
-1.1348e-03,-0.0231094,1.14047
-1.1344e-03,-0.0228437,1.13438
-1.1340e-03,-0.0225781,1.12922
-1.1336e-03,-0.0215,1.11875
-1.1332e-03,-0.0214219,1.10688
-1.1328e-03,-0.0204375,1.10734
-1.1324e-03,-0.0199844,1.0875
-1.1320e-03,-0.0198594,1.09031
-1.1316e-03,-0.0201719,1.09141
-1.1312e-03,-0.0205625,1.07141
-1.1308e-03,-0.0189531,1.07641
-1.1304e-03,-0.0188594,1.06656
-1.1300e-03,-0.0185781,1.05734
-1.1296e-03,-0.0181719,1.05344
-1.1292e-03,-0.0175313,1.05313
-1.1288e-03,-0.0172656,1.04531
-1.1284e-03,-0.0165625,1.03484
-1.1280e-03,-0.0166094,1.02
-1.1276e-03,-0.0162969,1.01719
-1.1272e-03,-0.0144531,1.00609
-1.1268e-03,-0.0161406,1.00828
-1.1264e-03,-0.0152031,0.996875
-1.1260e-03,-0.0149844,0.983906
-1.1256e-03,-0.0145781,0.993281
-1.1252e-03,-0.014125,0.980938
-1.1248e-03,-0.0138906,0.977656
-1.1244e-03,-0.012625,0.961562
-1.1240e-03,-0.0137344,0.946719
-1.1236e-03,-0.0125156,0.944688
-1.1232e-03,-0.0114531,0.947031
-1.1228e-03,-0.0119688,0.93625
-1.1224e-03,-0.0115,0.934844
-1.1220e-03,-0.0105313,0.926563
-1.1216e-03,-0.0107188,0.916719
-1.1212e-03,-0.0109844,0.912344
-1.1208e-03,-0.0101094,0.900625
-1.1204e-03,-0.00975,0.905625
-1.1200e-03,-0.00878125,0.890938
-1.1196e-03,-0.008375,0.881563
-1.1192e-03,-0.00801563,0.87875
-1.1188e-03,-0.0078125,0.865313
-1.1184e-03,-0.00764062,0.8675
-1.1180e-03,-0.00639063,0.858125
-1.1176e-03,-0.00682812,0.848281
-1.1172e-03,-0.00675,0.844531
-1.1168e-03,-0.00595313,0.838125
-1.1164e-03,-0.005875,0.835469
-1.1160e-03,-0.00521875,0.825156
-1.1156e-03,-0.00498438,0.813438
-1.1152e-03,-0.00539063,0.80875
-1.1148e-03,-0.00521875,0.812344
-1.1144e-03,-0.00428125,0.792344
-1.1140e-03,-0.0044375,0.797969
-1.1136e-03,-0.00423438,0.784062
-1.1132e-03,-0.00407813,0.781406
-1.1128e-03,-0.00359375,0.769219
-1.1124e-03,-0.00364063,0.758281
-1.1120e-03,-0.00325,0.761406
-1.1116e-03,-0.00265625,0.749688
-1.1112e-03,-0.0023125,0.743281
-1.1108e-03,-0.00196875,0.734219
-1.1104e-03,-0.0019375,0.728125
-1.1100e-03,-0.00117187,0.725156
-1.1096e-03,-0.0016875,0.72375
-1.1092e-03,-0.000609375,0.715938
-1.1088e-03,-0.00040625,0.715469
-1.1084e-03,0.000171875,0.700625
-1.1080e-03,-1.5625e-05,0.7025
-1.1076e-03,0.00021875,0.694531
-1.1072e-03,0.000703125,0.680625
-1.1068e-03,0.000484375,0.675156
-1.1064e-03,0.00084375,0.671094
-1.1060e-03,0.00123438,0.659062
-1.1056e-03,0.00157813,0.662813
-1.1052e-03,0.00210938,0.6575
-1.1048e-03,0.002375,0.64625
-1.1044e-03,0.00217188,0.643281
-1.1040e-03,0.0029375,0.634219
-1.1036e-03,0.0025,0.630469
-1.1032e-03,0.00348438,0.620781
-1.1028e-03,0.00359375,0.622344
-1.1024e-03,0.00475,0.622969
-1.1020e-03,0.00432813,0.61
-1.1016e-03,0.00504688,0.601875
-1.1012e-03,0.00446875,0.599219
-1.1008e-03,0.00546875,0.589531
-1.1004e-03,0.00634375,0.593594
-1.1000e-03,0.00639063,0.581562
-1.0996e-03,0.00707813,0.576875
-1.0992e-03,0.00651562,0.572813
-1.0988e-03,0.00757812,0.564219
-1.0984e-03,0.00803125,0.564531
-1.0980e-03,0.00882813,0.560937
-1.0976e-03,0.00790625,0.546875
-1.0972e-03,0.00917187,0.545156
-1.0968e-03,0.00953125,0.542344
-1.0964e-03,0.010375,0.527656
-1.0960e-03,0.0101875,0.530625
-1.0956e-03,0.0109688,0.531406
-1.0952e-03,0.0112656,0.520469
-1.0948e-03,0.0113437,0.51
-1.0944e-03,0.0122344,0.511719
-1.0940e-03,0.0117813,0.511406
-1.0936e-03,0.0119063,0.498594
-1.0932e-03,0.0123438,0.490469
-1.0928e-03,0.0132656,0.492344
-1.0924e-03,0.0135469,0.485938
-1.0920e-03,0.0139063,0.483594
-1.0916e-03,0.0143281,0.472813
-1.0912e-03,0.0145313,0.468438
-1.0908e-03,0.0149844,0.463906
-1.0904e-03,0.0162188,0.459375
-1.0900e-03,0.0155625,0.4525
-1.0896e-03,0.01675,0.446719
-1.0892e-03,0.016375,0.44625
-1.0888e-03,0.0175,0.441875
-1.0884e-03,0.0178125,0.439375
-1.0880e-03,0.0175469,0.431563
-1.0876e-03,0.0185156,0.42
-1.0872e-03,0.0183437,0.421719
-1.0868e-03,0.018875,0.411094
-1.0864e-03,0.0187812,0.402188
-1.0860e-03,0.019125,0.415781
-1.0856e-03,0.0188125,0.405625
-1.0852e-03,0.0203125,0.397813
-1.0848e-03,0.0208281,0.387969
-1.0844e-03,0.0210156,0.383125
-1.0840e-03,0.0210313,0.381563
-1.0836e-03,0.02125,0.376719
-1.0832e-03,0.0214844,0.369531
-1.0828e-03,0.022,0.373281
-1.0824e-03,0.0228281,0.366563
-1.0820e-03,0.0223125,0.355156
-1.0816e-03,0.0234531,0.364844
-1.0812e-03,0.0240625,0.349219
-1.0808e-03,0.0246563,0.343125
-1.0804e-03,0.0248125,0.33625
-1.0800e-03,0.0246875,0.347344
-1.0796e-03,0.0246563,0.335
-1.0792e-03,0.0252813,0.329688
-1.0788e-03,0.025625,0.329688
-1.0784e-03,0.0267187,0.327813
-1.0780e-03,0.0270937,0.32
-1.0776e-03,0.02675,0.314531
-1.0772e-03,0.0272187,0.312031
-1.0768e-03,0.0271719,0.310469
-1.0764e-03,0.0286719,0.313906
-1.0760e-03,0.0288125,0.307969
-1.0756e-03,0.0286563,0.3
-1.0752e-03,0.0291719,0.295156
-1.0748e-03,0.0292188,0.291563
-1.0744e-03,0.0303594,0.285
-1.0740e-03,0.0301562,0.289375
-1.0736e-03,0.0302187,0.28125
-1.0732e-03,0.0316719,0.279688
-1.0728e-03,0.0307187,0.27625
-1.0724e-03,0.0318906,0.266562
-1.0720e-03,0.0324219,0.271406
-1.0716e-03,0.0315625,0.274531
-1.0712e-03,0.0322187,0.260313
-1.0708e-03,0.033875,0.256563
-1.0704e-03,0.0332812,0.25625
-1.0700e-03,0.034375,0.258281
-1.0696e-03,0.035,0.245938
-1.0692e-03,0.0351406,0.24875
-1.0688e-03,0.034625,0.233594
-1.0684e-03,0.0366094,0.246563
-1.0680e-03,0.0362188,0.236406
-1.0676e-03,0.0369844,0.241719
-1.0672e-03,0.0375,0.230313
-1.0668e-03,0.0372344,0.234531
-1.0664e-03,0.0379219,0.22625
-1.0660e-03,0.0385469,0.225312
-1.0656e-03,0.0380469,0.219062
-1.0652e-03,0.0395313,0.214375
-1.0648e-03,0.0392188,0.215156
-1.0644e-03,0.039875,0.215313
-1.0640e-03,0.04025,0.213281
-1.0636e-03,0.0401406,0.204063
-1.0632e-03,0.0402812,0.211094
-1.0628e-03,0.041,0.196563
-1.0624e-03,0.0405781,0.202813
-1.0620e-03,0.0416562,0.195156
-1.0616e-03,0.0420625,0.192969
-1.0612e-03,0.0427969,0.195469
-1.0608e-03,0.0425937,0.194375
-1.0604e-03,0.0428281,0.190156
-1.0600e-03,0.0430938,0.18375
-1.0596e-03,0.0447656,0.183594
-1.0592e-03,0.0440156,0.179219
-1.0588e-03,0.044625,0.183594
-1.0584e-03,0.0459844,0.178281
-1.0580e-03,0.0454688,0.176719
-1.0576e-03,0.045625,0.16625
-1.0572e-03,0.0462656,0.170937
-1.0568e-03,0.0460156,0.175
-1.0564e-03,0.04725,0.164688
-1.0560e-03,0.047,0.156562
-1.0556e-03,0.0472969,0.165156
-1.0552e-03,0.0471094,0.157188
-1.0548e-03,0.0484844,0.162344
-1.0544e-03,0.0485312,0.15625
-1.0540e-03,0.04925,0.153906
-1.0536e-03,0.0496406,0.155781
-1.0532e-03,0.0496875,0.147813
-1.0528e-03,0.0505312,0.142813
-1.0524e-03,0.0506562,0.142344
-1.0520e-03,0.0508281,0.157656
-1.0516e-03,0.0515625,0.13625
-1.0512e-03,0.0515156,0.131875
-1.0508e-03,0.0513438,0.134063
-1.0504e-03,0.0527188,0.140625
-1.0500e-03,0.0525781,0.132656
-1.0496e-03,0.0525938,0.131562
-1.0492e-03,0.0527813,0.125
-1.0488e-03,0.0535313,0.132344
-1.0484e-03,0.0535469,0.131562
-1.0480e-03,0.0546094,0.12625
-1.0476e-03,0.0550313,0.129375
-1.0472e-03,0.0552813,0.119844
-1.0468e-03,0.0543438,0.128594
-1.0464e-03,0.0555156,0.120313
-1.0460e-03,0.056,0.112187
-1.0456e-03,0.0558594,0.114375
-1.0452e-03,0.0568906,0.112344
-1.0448e-03,0.0568437,0.121875
-1.0444e-03,0.0580625,0.119531
-1.0440e-03,0.0572812,0.110781
-1.0436e-03,0.0583437,0.110469
-1.0432e-03,0.0589844,0.115
-1.0428e-03,0.0589219,0.116719
-1.0424e-03,0.0597188,0.108125
-1.0420e-03,0.059125,0.105156
-1.0416e-03,0.0590938,0.101406
-1.0412e-03,0.0602969,0.103906
-1.0408e-03,0.0607031,0.102344
-1.0404e-03,0.0605625,0.0975
-1.0400e-03,0.0612656,0.100312
-1.0396e-03,0.0605,0.0967188
-1.0392e-03,0.0617656,0.099375
-1.0388e-03,0.0616719,0.0890625
-1.0384e-03,0.0623125,0.0982813
-1.0380e-03,0.0625469,0.09
-1.0376e-03,0.0629219,0.0967188
-1.0372e-03,0.0634219,0.09625
-1.0368e-03,0.0640938,0.0885937
-1.0364e-03,0.0638438,0.09125
-1.0360e-03,0.0645312,0.0909375
-1.0356e-03,0.0643906,0.0834375
-1.0352e-03,0.0652969,0.089375
-1.0348e-03,0.0662812,0.08375
-1.0344e-03,0.0653594,0.0864063
-1.0340e-03,0.0657656,0.0892187
-1.0336e-03,0.065875,0.0820312
-1.0332e-03,0.0672344,0.0853125
-1.0328e-03,0.0663906,0.0851563
-1.0324e-03,0.0670625,0.078125
-1.0320e-03,0.0683594,0.079375
-1.0316e-03,0.0683437,0.0814062
-1.0312e-03,0.0671875,0.07625
-1.0308e-03,0.0686875,0.0876563
-1.0304e-03,0.0692969,0.0728125
-1.0300e-03,0.0690469,0.0728125
-1.0296e-03,0.0698125,0.0735937
-1.0292e-03,0.0696875,0.0779688
-1.0288e-03,0.0711406,0.0739063
-1.0284e-03,0.0701406,0.0701563
-1.0280e-03,0.0714844,0.0757813
-1.0276e-03,0.0709687,0.0707813
-1.0272e-03,0.0712969,0.0742188
-1.0268e-03,0.0732187,0.064375
-1.0264e-03,0.0730781,0.060625
-1.0260e-03,0.0729219,0.0679688
-1.0256e-03,0.0724687,0.0684375
-1.0252e-03,0.0734687,0.0704687
-1.0248e-03,0.0737344,0.0710937
-1.0244e-03,0.0737656,0.0646875
-1.0240e-03,0.0742656,0.0754688
-1.0236e-03,0.0756094,0.0692187
-1.0232e-03,0.0751094,0.0607813
-1.0228e-03,0.0754375,0.0609375
-1.0224e-03,0.0754531,0.06875
-1.0220e-03,0.0759688,0.0603125
-1.0216e-03,0.0760156,0.07125
-1.0212e-03,0.0774219,0.0665625
-1.0208e-03,0.07675,0.0667188
-1.0204e-03,0.077375,0.0660938
-1.0200e-03,0.0783906,0.055625
-1.0196e-03,0.0780312,0.0557813
-1.0192e-03,0.0786719,0.0596875
-1.0188e-03,0.0784688,0.0632812
-1.0184e-03,0.0787812,0.0545313
-1.0180e-03,0.0789219,0.0559375
-1.0176e-03,0.0794375,0.0564062
-1.0172e-03,0.0800781,0.0609375
-1.0168e-03,0.0819531,0.0496875
-1.0164e-03,0.0804688,0.0565625
-1.0160e-03,0.0814844,0.0601563
-1.0156e-03,0.0822813,0.0532813
-1.0152e-03,0.0821719,0.0570312
-1.0148e-03,0.0821563,0.0501562
-1.0144e-03,0.0824844,0.04875
-1.0140e-03,0.08325,0.0496875
-1.0136e-03,0.0831094,0.05
-1.0132e-03,0.083375,0.0520313
-1.0128e-03,0.0837031,0.0478125
-1.0124e-03,0.0841406,0.046875
-1.0120e-03,0.0840469,0.0489062
-1.0116e-03,0.0841563,0.05125
-1.0112e-03,0.0855313,0.0454688
-1.0108e-03,0.084625,0.0451563
-1.0104e-03,0.0852656,0.0442188
-1.0100e-03,0.0859063,0.0464063
-1.0096e-03,0.0859844,0.0404687
-1.0092e-03,0.0867344,0.0485937
-1.0088e-03,0.0865313,0.0439063
-1.0084e-03,0.0872344,0.0446875
-1.0080e-03,0.0860781,0.0446875
-1.0076e-03,0.0874687,0.04375
-1.0072e-03,0.0876719,0.0440625
-1.0068e-03,0.0871406,0.0401562
-1.0064e-03,0.0886094,0.0459375
-1.0060e-03,0.088875,0.0425
-1.0056e-03,0.0892813,0.038125
